anno,date,weekday,evento,tipo_evento
2036,2036-08-17,Sunday,20° D.T.O.,Domenica
2036,2036-08-24,Sunday,21° D.T.O.,Domenica
2036,2036-08-31,Sunday,22° D.T.O.,Domenica
2036,2036-09-07,Sunday,23° D.T.O.,Domenica
2036,2036-09-08,Monday,Natività della Beata Vergine Maria,Festa
2036,2036-09-12,Friday,Santissimo nome di Maria,Festa
2036,2036-09-14,Sunday,Esaltazione della Santa Croce,Festa
2036,2036-09-21,Sunday,25° D.T.O.,Domenica
2036,2036-09-28,Sunday,26° D.T.O.,Domenica
2036,2036-10-05,Sunday,27° D.T.O.,Domenica
2036,2036-10-07,Tuesday,Madonna del Rosario,Memoria
2036,2036-10-12,Sunday,28° D.T.O.,Domenica
2036,2036-10-19,Sunday,29° D.T.O.,Domenica
2036,2036-10-24,Friday,Inizio Novena dei morti,Novena
2036,2036-10-26,Sunday,30° D.T.O.,Domenica
2036,2036-11-01,Saturday,Solennità di tutti i Santi,Solennità
2036,2036-11-02,Sunday,31° D.T.O.,Domenica
2036,2036-11-02,Sunday,Commemorazione dei defunti,Comm.
2036,2036-11-09,Sunday,Dedicazione Basilica Lateranense,Festa
2036,2036-11-16,Sunday,33° D.T.O.,Domenica
2036,2036-11-21,Friday,Presentazione della Beata Vergine Maria,Memoria
2036,2036-11-22,Saturday,Santa Cecilia patrona musica,Memoria
2036,2036-11-23,Sunday,34° D.T.O. - Solennità di Cristo Re,Solennità
2036,2036-11-29,Saturday,Inizio Novena all'immacolata,Novena
2036,2036-11-30,Sunday,1° Domenica di Avvento,Domenica
2036,2036-12-07,Sunday,2° Domenica di Avvento,Domenica
2036,2036-12-08,Monday,Immacolata Concezione,Solennità
2036,2036-12-10,Wednesday,Madonna di Loreto,Memoria
2036,2036-12-13,Saturday,Santa Lucia,Memoria
2036,2036-12-14,Sunday,3° Domenica di Avvento - Gaudete,Domenica
2036,2036-12-16,Tuesday,Inizio Novena di Natale,Novena
2036,2036-12-21,Sunday,4° Domenica di Avvento,Domenica
2036,2036-12-25,Thursday,Natale del Signore,Solennità
2036,2036-12-26,Friday,Santo Stefano,Festa
2036,2036-12-28,Sunday,Festa della Sacra Famiglia,Festa
2036,2036-12-31,Wednesday,Messa di Ringraziamento,Feria
2037,2037-01-01,Thursday,Maria Santissima Madre di Dio,Solennità
2037,2037-01-01,Thursday,Giornata mondiale della pace,Festa
2037,2037-01-03,Saturday,Santissimo nome di Gesù,Memoria
2037,2037-01-06,Tuesday,Epifania del Signore,Festa
2037,2037-01-11,Sunday,Battesimo del Signore,Festa
2037,2037-01-18,Sunday,2° D.T.O.,Domenica
2037,2037-01-25,Sunday,Conversione di San Paolo apostolo,Solennità
2037,2037-02-01,Sunday,4° D.T.O.,Domenica
2037,2037-02-02,Monday,Presentazione del Signore (Candelora),Festa
2037,2037-02-08,Sunday,5° D.T.O.,Domenica
2037,2037-02-11,Wednesday,Madonna di Lourdes,Feria
2037,2037-02-15,Sunday,6° D.T.O.,Domenica
2037,2037-02-18,Wednesday,Mercoledì delle ceneri,Solennità
2037,2037-02-22,Sunday,Cattedra di San Pietro Apostolo,Festa
2037,2037-02-22,Sunday,1° Domenica di Quaresima,Domenica
2037,2037-03-01,Sunday,2° Domenica di Quaresima,Domenica
2037,2037-03-08,Sunday,3° Domenica di Quaresima,Domenica
2037,2037-03-15,Sunday,Domenica Laetare,Domenica
2037,2037-03-19,Thursday,Solennità di San Giuseppe,Solennità
2037,2037-03-22,Sunday,5° Domenica di Quaresima,Domenica
2037,2037-03-25,Wednesday,Festa dell'Annunciazione,Festa
2037,2037-03-29,Sunday,Domenica delle Palme,Domenica
2037,2037-03-30,Monday,Lunedì della settimana Santa,Feria
2037,2037-03-31,Tuesday,Martedì della settimana Santa,Feria
2037,2037-04-01,Wednesday,Mercoledì della settimana Santa,Feria
2037,2037-04-02,Thursday,Giovedì Santo (Messa del Crisma),Solennità
2037,2037-04-02,Thursday,Giovedì Santo (In Cena Domini),Solennità
2037,2037-04-03,Friday,Venerdì Santo (Passione del Signore),Solennità
2037,2037-04-03,Friday,Inizio Novena alla Divina Misericordia,Novena
2037,2037-04-04,Saturday,Sabato Santo,Solennità
2037,2037-04-05,Sunday,Pasqua - Risurrezione del Signore,Solennità
2037,2037-04-06,Monday,Lunedì dell'Angelo,Feria
2037,2037-04-12,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Domenica
2037,2037-04-19,Sunday,3° Domenica di Pasqua (Misericordias Domini),Domenica
2037,2037-04-26,Sunday,4° Domenica di Pasqua (Jubilate),Domenica
2037,2037-05-01,Friday,San Giuseppe Lavoratore,Memoria
2037,2037-05-03,Sunday,5° Domenica di Pasqua (Cantate),Domenica
2037,2037-05-10,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Domenica
2037,2037-05-15,Friday,Inizio Novena di Pentecoste,Novena
2037,2037-05-17,Sunday,Ascensione di Gesù,Solennità
2037,2037-05-24,Sunday,Pentecoste,Solennità
2037,2037-05-31,Sunday,Solennità della Santissima Trinità,Solennità
2037,2037-05-31,Sunday,Visitazione della Beata Vergine Maria,Festa
2037,2037-06-07,Sunday,Santissimo Corpo e Sangue di Cristo,Solennità
2037,2037-06-12,Friday,Santissimo Cuore di Gesù,Solennità
2037,2037-06-14,Sunday,11° D.T.O.,Domenica
2037,2037-06-21,Sunday,12° D.T.O.,Domenica
2037,2037-06-24,Wednesday,Natività di San Giovanni Battista,Solennità
2037,2037-06-28,Sunday,13° D.T.O.,Domenica
2037,2037-06-29,Monday,Santi Pietro e Paolo Apostoli,Solennità
2037,2037-07-05,Sunday,14° D.T.O.,Domenica
2037,2037-07-12,Sunday,15° D.T.O.,Domenica
2037,2037-07-16,Thursday,Beata Vergine Maria del Monte Carmelo,Memoria
2037,2037-07-19,Sunday,16° D.T.O.,Domenica
2037,2037-07-25,Saturday,San Giacomo,Festa
2037,2037-07-26,Sunday,17° D.T.O.,Domenica
2037,2037-08-02,Sunday,18° D.T.O.,Domenica
2037,2037-08-06,Thursday,Trasfigurazione del Signore,Festa
2037,2037-08-09,Sunday,19° D.T.O.,Domenica
2037,2037-08-15,Saturday,Assunzione della Beata Vergine Maria,Solennità
2037,2037-08-16,Sunday,20° D.T.O.,Domenica
2037,2037-08-23,Sunday,21° D.T.O.,Domenica
2037,2037-08-30,Sunday,22° D.T.O.,Domenica
2037,2037-09-06,Sunday,23° D.T.O.,Domenica
2037,2037-09-08,Tuesday,Natività della Beata Vergine Maria,Festa
2037,2037-09-12,Saturday,Santissimo nome di Maria,Festa
2037,2037-09-13,Sunday,24° D.T.O.,Domenica
2037,2037-09-14,Monday,Esaltazione della Santa Croce,Festa
2037,2037-09-20,Sunday,25° D.T.O.,Domenica
2037,2037-09-27,Sunday,26° D.T.O.,Domenica
2037,2037-10-04,Sunday,27° D.T.O.,Domenica
2037,2037-10-07,Wednesday,Madonna del Rosario,Memoria
2037,2037-10-11,Sunday,28° D.T.O.,Domenica
2037,2037-10-18,Sunday,29° D.T.O.,Domenica
2037,2037-10-24,Saturday,Inizio Novena dei morti,Novena
2037,2037-10-25,Sunday,30° D.T.O.,Domenica
2037,2037-11-01,Sunday,Solennità di tutti i Santi,Solennità
2037,2037-11-02,Monday,Commemorazione dei defunti,Comm.
2037,2037-11-08,Sunday,32° D.T.O.,Domenica
2037,2037-11-09,Monday,Dedicazione Basilica Lateranense,Festa
2037,2037-11-15,Sunday,33° D.T.O.,Domenica
2037,2037-11-21,Saturday,Presentazione della Beata Vergine Maria,Memoria
2037,2037-11-22,Sunday,34° D.T.O. - Solennità di Cristo Re,Solennità
2037,2037-11-22,Sunday,Santa Cecilia patrona musica,Memoria
2037,2037-11-29,Sunday,1° Domenica di Avvento,Domenica
2037,2037-11-29,Sunday,Inizio Novena all'immacolata,Novena
2037,2037-12-06,Sunday,2° Domenica di Avvento,Domenica
2037,2037-12-08,Tuesday,Immacolata Concezione,Solennità
2037,2037-12-10,Thursday,Madonna di Loreto,Memoria
2037,2037-12-13,Sunday,3° Domenica di Avvento - Gaudete,Domenica
2037,2037-12-13,Sunday,Santa Lucia,Memoria
2037,2037-12-16,Wednesday,Inizio Novena di Natale,Novena
2037,2037-12-20,Sunday,4° Domenica di Avvento,Domenica
2037,2037-12-25,Friday,Natale del Signore,Solennità
2037,2037-12-26,Saturday,Santo Stefano,Festa
2037,2037-12-27,Sunday,Festa della Sacra Famiglia,Festa
2037,2037-12-31,Thursday,Messa di Ringraziamento,Feria
2038,2038-01-01,Friday,Maria Santissima Madre di Dio,Solennità
2038,2038-01-01,Friday,Giornata mondiale della pace,Festa
2038,2038-01-03,Sunday,Santissimo nome di Gesù,Memoria
2038,2038-01-06,Wednesday,Epifania del Signore,Festa
2038,2038-01-10,Sunday,Battesimo del Signore,Festa
2038,2038-01-17,Sunday,2° D.T.O.,Domenica
2038,2038-01-24,Sunday,3° D.T.O.,Domenica
2038,2038-01-25,Monday,Conversione di San Paolo apostolo,Solennità
2038,2038-01-31,Sunday,4° D.T.O.,Domenica
2038,2038-02-02,Tuesday,Presentazione del Signore (Candelora),Festa
2038,2038-02-07,Sunday,5° D.T.O.,Domenica
2038,2038-02-11,Thursday,Madonna di Lourdes,Feria
2038,2038-02-14,Sunday,6° D.T.O.,Domenica
2038,2038-02-21,Sunday,7° D.T.O.,Domenica
2038,2038-02-22,Monday,Cattedra di San Pietro Apostolo,Festa
2038,2038-02-28,Sunday,8° D.T.O.,Domenica
2038,2038-03-07,Sunday,9° D.T.O.,Domenica
2038,2038-03-10,Wednesday,Mercoledì delle ceneri,Solennità
2038,2038-03-14,Sunday,1° Domenica di Quaresima,Domenica
2038,2038-03-19,Friday,Solennità di San Giuseppe,Solennità
2038,2038-03-21,Sunday,2° Domenica di Quaresima,Domenica
2038,2038-03-25,Thursday,Festa dell'Annunciazione,Festa
2038,2038-03-28,Sunday,3° Domenica di Quaresima,Domenica
2038,2038-04-04,Sunday,Domenica Laetare,Domenica
2038,2038-04-11,Sunday,5° Domenica di Quaresima,Domenica
2038,2038-04-18,Sunday,Domenica delle Palme,Domenica
2038,2038-04-19,Monday,Lunedì della settimana Santa,Feria
2038,2038-04-20,Tuesday,Martedì della settimana Santa,Feria
2038,2038-04-21,Wednesday,Mercoledì della settimana Santa,Feria
2038,2038-04-22,Thursday,Giovedì Santo (Messa del Crisma),Solennità
2038,2038-04-22,Thursday,Giovedì Santo (In Cena Domini),Solennità
2038,2038-04-23,Friday,Venerdì Santo (Passione del Signore),Solennità
2038,2038-04-23,Friday,Inizio Novena alla Divina Misericordia,Novena
2038,2038-04-24,Saturday,Sabato Santo,Solennità
2038,2038-04-25,Sunday,Pasqua - Risurrezione del Signore,Solennità
2038,2038-04-26,Monday,Lunedì dell'Angelo,Feria
2038,2038-05-01,Saturday,San Giuseppe Lavoratore,Memoria
2038,2038-05-02,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Domenica
2038,2038-05-09,Sunday,3° Domenica di Pasqua (Misericordias Domini),Domenica
2038,2038-05-16,Sunday,4° Domenica di Pasqua (Jubilate),Domenica
2038,2038-05-23,Sunday,5° Domenica di Pasqua (Cantate),Domenica
2038,2038-05-30,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Domenica
2038,2038-05-31,Monday,Visitazione della Beata Vergine Maria,Festa
2038,2038-06-04,Friday,Inizio Novena di Pentecoste,Novena
2038,2038-06-06,Sunday,Ascensione di Gesù,Solennità
2038,2038-06-13,Sunday,Pentecoste,Solennità
2038,2038-06-20,Sunday,Solennità della Santissima Trinità,Solennità
2038,2038-06-24,Thursday,Natività di San Giovanni Battista,Solennità
2038,2038-06-27,Sunday,Santissimo Corpo e Sangue di Cristo,Solennità
2038,2038-06-29,Tuesday,Santi Pietro e Paolo Apostoli,Solennità
2038,2038-07-02,Friday,Santissimo Cuore di Gesù,Solennità
2038,2038-07-04,Sunday,14° D.T.O.,Domenica
2038,2038-07-11,Sunday,15° D.T.O.,Domenica
2038,2038-07-16,Friday,Beata Vergine Maria del Monte Carmelo,Memoria
2038,2038-07-18,Sunday,16° D.T.O.,Domenica
2038,2038-07-25,Sunday,San Giacomo,Festa
2038,2038-08-01,Sunday,18° D.T.O.,Domenica
2038,2038-08-06,Friday,Trasfigurazione del Signore,Festa
2038,2038-08-08,Sunday,19° D.T.O.,Domenica
2038,2038-08-15,Sunday,Assunzione della Beata Vergine Maria,Solennità
2038,2038-08-22,Sunday,21° D.T.O.,Domenica
2038,2038-08-29,Sunday,22° D.T.O.,Domenica
2038,2038-09-05,Sunday,23° D.T.O.,Domenica
2038,2038-09-08,Wednesday,Natività della Beata Vergine Maria,Festa
2038,2038-09-12,Sunday,Santissimo nome di Maria,Festa
2038,2038-09-14,Tuesday,Esaltazione della Santa Croce,Festa
2038,2038-09-19,Sunday,25° D.T.O.,Domenica
2038,2038-09-26,Sunday,26° D.T.O.,Domenica
2038,2038-10-03,Sunday,27° D.T.O.,Domenica
2038,2038-10-07,Thursday,Madonna del Rosario,Memoria
2038,2038-10-10,Sunday,28° D.T.O.,Domenica
2038,2038-10-17,Sunday,29° D.T.O.,Domenica
2038,2038-10-24,Sunday,30° D.T.O.,Domenica
2038,2038-10-24,Sunday,Inizio Novena dei morti,Novena
2038,2038-10-31,Sunday,31° D.T.O.,Domenica
2038,2038-11-01,Monday,Solennità di tutti i Santi,Solennità
2038,2038-11-02,Tuesday,Commemorazione dei defunti,Comm.
2038,2038-11-07,Sunday,32° D.T.O.,Domenica
2038,2038-11-09,Tuesday,Dedicazione Basilica Lateranense,Festa
2038,2038-11-14,Sunday,33° D.T.O.,Domenica
2038,2038-11-21,Sunday,34° D.T.O. - Solennità di Cristo Re,Solennità
2038,2038-11-21,Sunday,Presentazione della Beata Vergine Maria,Memoria
2038,2038-11-22,Monday,Santa Cecilia patrona musica,Memoria
2038,2038-11-28,Sunday,1° Domenica di Avvento,Domenica
2038,2038-11-29,Monday,Inizio Novena all'immacolata,Novena
2038,2038-12-05,Sunday,2° Domenica di Avvento,Domenica
2038,2038-12-08,Wednesday,Immacolata Concezione,Solennità
2038,2038-12-10,Friday,Madonna di Loreto,Memoria
2038,2038-12-12,Sunday,3° Domenica di Avvento - Gaudete,Domenica
2038,2038-12-13,Monday,Santa Lucia,Memoria
2038,2038-12-16,Thursday,Inizio Novena di Natale,Novena
2038,2038-12-19,Sunday,4° Domenica di Avvento,Domenica
2038,2038-12-25,Saturday,Natale del Signore,Solennità
2038,2038-12-26,Sunday,Santo Stefano,Festa
2038,2038-12-26,Sunday,Festa della Sacra Famiglia,Festa
2038,2038-12-31,Friday,Messa di Ringraziamento,Feria
2039,2039-01-01,Saturday,Maria Santissima Madre di Dio,Solennità
2039,2039-01-01,Saturday,Giornata mondiale della pace,Festa
2039,2039-01-03,Monday,Santissimo nome di Gesù,Memoria
2039,2039-01-06,Thursday,Epifania del Signore,Festa
2039,2039-01-09,Sunday,Battesimo del Signore,Festa
2039,2039-01-16,Sunday,2° D.T.O.,Domenica
2039,2039-01-23,Sunday,3° D.T.O.,Domenica
2039,2039-01-25,Tuesday,Conversione di San Paolo apostolo,Solennità
2039,2039-01-30,Sunday,4° D.T.O.,Domenica
2039,2039-02-02,Wednesday,Presentazione del Signore (Candelora),Festa
2039,2039-02-06,Sunday,5° D.T.O.,Domenica
2039,2039-02-11,Friday,Madonna di Lourdes,Feria
2039,2039-02-13,Sunday,6° D.T.O.,Domenica
2039,2039-02-20,Sunday,7° D.T.O.,Domenica
2039,2039-02-22,Tuesday,Cattedra di San Pietro Apostolo,Festa
2039,2039-02-23,Wednesday,Mercoledì delle ceneri,Solennità
2039,2039-02-27,Sunday,1° Domenica di Quaresima,Domenica
2039,2039-03-06,Sunday,2° Domenica di Quaresima,Domenica
2039,2039-03-13,Sunday,3° Domenica di Quaresima,Domenica
2039,2039-03-19,Saturday,Solennità di San Giuseppe,Solennità
2039,2039-03-20,Sunday,Domenica Laetare,Domenica
2039,2039-03-25,Friday,Festa dell'Annunciazione,Festa
2039,2039-03-27,Sunday,5° Domenica di Quaresima,Domenica
2039,2039-04-03,Sunday,Domenica delle Palme,Domenica
2039,2039-04-04,Monday,Lunedì della settimana Santa,Feria
2039,2039-04-05,Tuesday,Martedì della settimana Santa,Feria
2039,2039-04-06,Wednesday,Mercoledì della settimana Santa,Feria
2039,2039-04-07,Thursday,Giovedì Santo (Messa del Crisma),Solennità
2039,2039-04-07,Thursday,Giovedì Santo (In Cena Domini),Solennità
2039,2039-04-08,Friday,Venerdì Santo (Passione del Signore),Solennità
2039,2039-04-08,Friday,Inizio Novena alla Divina Misericordia,Novena
2039,2039-04-09,Saturday,Sabato Santo,Solennità
2039,2039-04-10,Sunday,Pasqua - Risurrezione del Signore,Solennità
2039,2039-04-11,Monday,Lunedì dell'Angelo,Feria
2039,2039-04-17,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Domenica
2039,2039-04-24,Sunday,3° Domenica di Pasqua (Misericordias Domini),Domenica
2039,2039-05-01,Sunday,4° Domenica di Pasqua (Jubilate),Domenica
2039,2039-05-01,Sunday,San Giuseppe Lavoratore,Memoria
2039,2039-05-08,Sunday,5° Domenica di Pasqua (Cantate),Domenica
2039,2039-05-15,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Domenica
2039,2039-05-20,Friday,Inizio Novena di Pentecoste,Novena
2039,2039-05-22,Sunday,Ascensione di Gesù,Solennità
2039,2039-05-29,Sunday,Pentecoste,Solennità
2039,2039-05-31,Tuesday,Visitazione della Beata Vergine Maria,Festa
2039,2039-06-05,Sunday,Solennità della Santissima Trinità,Solennità
2039,2039-06-12,Sunday,Santissimo Corpo e Sangue di Cristo,Solennità
2039,2039-06-17,Friday,Santissimo Cuore di Gesù,Solennità
2039,2039-06-19,Sunday,12° D.T.O.,Domenica
2039,2039-06-24,Friday,Natività di San Giovanni Battista,Solennità
2039,2039-06-26,Sunday,13° D.T.O.,Domenica
2039,2039-06-29,Wednesday,Santi Pietro e Paolo Apostoli,Solennità
2039,2039-07-03,Sunday,14° D.T.O.,Domenica
2039,2039-07-10,Sunday,15° D.T.O.,Domenica
2039,2039-07-16,Saturday,Beata Vergine Maria del Monte Carmelo,Memoria
2039,2039-07-17,Sunday,16° D.T.O.,Domenica
2039,2039-07-24,Sunday,17° D.T.O.,Domenica
2039,2039-07-25,Monday,San Giacomo,Festa
2039,2039-07-31,Sunday,18° D.T.O.,Domenica
2039,2039-08-06,Saturday,Trasfigurazione del Signore,Festa
2039,2039-08-07,Sunday,19° D.T.O.,Domenica
2039,2039-08-14,Sunday,20° D.T.O.,Domenica
2039,2039-08-15,Monday,Assunzione della Beata Vergine Maria,Solennità
2039,2039-08-21,Sunday,21° D.T.O.,Domenica
2039,2039-08-28,Sunday,22° D.T.O.,Domenica
2039,2039-09-04,Sunday,23° D.T.O.,Domenica
2039,2039-09-08,Thursday,Natività della Beata Vergine Maria,Festa
2039,2039-09-11,Sunday,24° D.T.O.,Domenica
2039,2039-09-12,Monday,Santissimo nome di Maria,Festa
2039,2039-09-14,Wednesday,Esaltazione della Santa Croce,Festa
2039,2039-09-18,Sunday,25° D.T.O.,Domenica
2039,2039-09-25,Sunday,26° D.T.O.,Domenica
2039,2039-10-02,Sunday,27° D.T.O.,Domenica
2039,2039-10-07,Friday,Madonna del Rosario,Memoria
2039,2039-10-09,Sunday,28° D.T.O.,Domenica
2039,2039-10-16,Sunday,29° D.T.O.,Domenica
2039,2039-10-23,Sunday,30° D.T.O.,Domenica
2039,2039-10-24,Monday,Inizio Novena dei morti,Novena
2039,2039-10-30,Sunday,31° D.T.O.,Domenica
2039,2039-11-01,Tuesday,Solennità di tutti i Santi,Solennità
2039,2039-11-02,Wednesday,Commemorazione dei defunti,Comm.
2039,2039-11-06,Sunday,32° D.T.O.,Domenica
2039,2039-11-09,Wednesday,Dedicazione Basilica Lateranense,Festa
2039,2039-11-13,Sunday,33° D.T.O.,Domenica
2039,2039-11-20,Sunday,34° D.T.O. - Solennità di Cristo Re,Solennità
2039,2039-11-21,Monday,Presentazione della Beata Vergine Maria,Memoria
2039,2039-11-22,Tuesday,Santa Cecilia patrona musica,Memoria
2039,2039-11-27,Sunday,1° Domenica di Avvento,Domenica
2039,2039-11-29,Tuesday,Inizio Novena all'immacolata,Novena
2039,2039-12-04,Sunday,2° Domenica di Avvento,Domenica
2039,2039-12-08,Thursday,Immacolata Concezione,Solennità
2039,2039-12-10,Saturday,Madonna di Loreto,Memoria
2039,2039-12-11,Sunday,3° Domenica di Avvento - Gaudete,Domenica
2039,2039-12-13,Tuesday,Santa Lucia,Memoria
2039,2039-12-16,Friday,Inizio Novena di Natale,Novena
2039,2039-12-18,Sunday,4° Domenica di Avvento,Domenica
2039,2039-12-25,Sunday,Natale del Signore,Solennità
2039,2039-12-26,Monday,Santo Stefano,Festa
2039,2039-12-30,Friday,Festa della Sacra Famiglia,Festa
2039,2039-12-31,Saturday,Messa di Ringraziamento,Feria
2040,2040-01-01,Sunday,Maria Santissima Madre di Dio,Solennità
2040,2040-01-01,Sunday,Giornata mondiale della pace,Festa
2040,2040-01-03,Tuesday,Santissimo nome di Gesù,Memoria
2040,2040-01-06,Friday,Epifania del Signore,Festa
2040,2040-01-08,Sunday,Battesimo del Signore,Festa
2040,2040-01-15,Sunday,2° D.T.O.,Domenica
2040,2040-01-22,Sunday,3° D.T.O.,Domenica
2040,2040-01-25,Wednesday,Conversione di San Paolo apostolo,Solennità
2040,2040-01-29,Sunday,4° D.T.O.,Domenica
2040,2040-02-02,Thursday,Presentazione del Signore (Candelora),Festa
2040,2040-02-05,Sunday,5° D.T.O.,Domenica
2040,2040-02-11,Saturday,Madonna di Lourdes,Feria
2040,2040-02-12,Sunday,6° D.T.O.,Domenica
2040,2040-02-15,Wednesday,Mercoledì delle ceneri,Solennità
2040,2040-02-19,Sunday,1° Domenica di Quaresima,Domenica
2040,2040-02-22,Wednesday,Cattedra di San Pietro Apostolo,Festa
2040,2040-02-26,Sunday,2° Domenica di Quaresima,Domenica
2040,2040-03-04,Sunday,3° Domenica di Quaresima,Domenica
2040,2040-03-11,Sunday,Domenica Laetare,Domenica
2040,2040-03-18,Sunday,5° Domenica di Quaresima,Domenica
2040,2040-03-19,Monday,Solennità di San Giuseppe,Solennità
2040,2040-03-25,Sunday,Domenica delle Palme,Domenica
2040,2040-03-26,Monday,Lunedì della settimana Santa,Feria
2040,2040-03-27,Tuesday,Martedì della settimana Santa,Feria
2040,2040-03-28,Wednesday,Mercoledì della settimana Santa,Feria
2040,2040-03-29,Thursday,Giovedì Santo (Messa del Crisma),Solennità
2040,2040-03-29,Thursday,Giovedì Santo (In Cena Domini),Solennità
2040,2040-03-30,Friday,Venerdì Santo (Passione del Signore),Solennità
2040,2040-03-30,Friday,Inizio Novena alla Divina Misericordia,Novena
2040,2040-03-31,Saturday,Sabato Santo,Solennità
2040,2040-04-01,Sunday,Pasqua - Risurrezione del Signore,Solennità
2040,2040-04-02,Monday,Lunedì dell'Angelo,Feria
2040,2040-04-08,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Domenica
2040,2040-04-09,Monday,Festa dell'Annunciazione,Festa
2040,2040-04-15,Sunday,3° Domenica di Pasqua (Misericordias Domini),Domenica
2040,2040-04-22,Sunday,4° Domenica di Pasqua (Jubilate),Domenica
2040,2040-04-29,Sunday,5° Domenica di Pasqua (Cantate),Domenica
2040,2040-05-01,Tuesday,San Giuseppe Lavoratore,Memoria
2040,2040-05-06,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Domenica
2040,2040-05-11,Friday,Inizio Novena di Pentecoste,Novena
2040,2040-05-13,Sunday,Ascensione di Gesù,Solennità
2040,2040-05-20,Sunday,Pentecoste,Solennità
2040,2040-05-27,Sunday,Solennità della Santissima Trinità,Solennità
2040,2040-05-31,Thursday,Visitazione della Beata Vergine Maria,Festa
2040,2040-06-03,Sunday,Santissimo Corpo e Sangue di Cristo,Solennità
2040,2040-06-08,Friday,Santissimo Cuore di Gesù,Solennità
2040,2040-06-10,Sunday,10° D.T.O.,Domenica
2040,2040-06-17,Sunday,11° D.T.O.,Domenica
2040,2040-06-24,Sunday,Natività di San Giovanni Battista,Solennità
2040,2040-06-29,Friday,Santi Pietro e Paolo Apostoli,Solennità
2040,2040-07-01,Sunday,13° D.T.O.,Domenica
2040,2040-07-08,Sunday,14° D.T.O.,Domenica
2040,2040-07-15,Sunday,15° D.T.O.,Domenica
2040,2040-07-16,Monday,Beata Vergine Maria del Monte Carmelo,Memoria
2040,2040-07-22,Sunday,16° D.T.O.,Domenica
2040,2040-07-25,Wednesday,San Giacomo,Festa
2040,2040-07-29,Sunday,17° D.T.O.,Domenica
2040,2040-08-05,Sunday,18° D.T.O.,Domenica
2040,2040-08-06,Monday,Trasfigurazione del Signore,Festa
2040,2040-08-12,Sunday,19° D.T.O.,Domenica
2040,2040-08-15,Wednesday,Assunzione della Beata Vergine Maria,Solennità
2040,2040-08-19,Sunday,20° D.T.O.,Domenica
2040,2040-08-26,Sunday,21° D.T.O.,Domenica
2040,2040-09-02,Sunday,22° D.T.O.,Domenica
2040,2040-09-08,Saturday,Natività della Beata Vergine Maria,Festa
2040,2040-09-09,Sunday,23° D.T.O.,Domenica
2040,2040-09-12,Wednesday,Santissimo nome di Maria,Festa
2040,2040-09-14,Friday,Esaltazione della Santa Croce,Festa
2040,2040-09-16,Sunday,24° D.T.O.,Domenica
2040,2040-09-23,Sunday,25° D.T.O.,Domenica
2040,2040-09-30,Sunday,26° D.T.O.,Domenica
2040,2040-10-07,Sunday,27° D.T.O.,Domenica
2040,2040-10-07,Sunday,Madonna del Rosario,Memoria
2040,2040-10-14,Sunday,28° D.T.O.,Domenica
2040,2040-10-21,Sunday,29° D.T.O.,Domenica
2040,2040-10-24,Wednesday,Inizio Novena dei morti,Novena
2040,2040-10-28,Sunday,30° D.T.O.,Domenica
2040,2040-11-01,Thursday,Solennità di tutti i Santi,Solennità
2040,2040-11-02,Friday,Commemorazione dei defunti,Comm.
2040,2040-11-04,Sunday,31° D.T.O.,Domenica
2040,2040-11-09,Friday,Dedicazione Basilica Lateranense,Festa
2040,2040-11-11,Sunday,32° D.T.O.,Domenica
2040,2040-11-18,Sunday,33° D.T.O.,Domenica
2040,2040-11-21,Wednesday,Presentazione della Beata Vergine Maria,Memoria
2040,2040-11-22,Thursday,Santa Cecilia patrona musica,Memoria
2040,2040-11-25,Sunday,34° D.T.O. - Solennità di Cristo Re,Solennità
2040,2040-11-29,Thursday,Inizio Novena all'immacolata,Novena
2040,2040-12-02,Sunday,1° Domenica di Avvento,Domenica
2040,2040-12-08,Saturday,Immacolata Concezione,Solennità
2040,2040-12-09,Sunday,2° Domenica di Avvento,Domenica
2040,2040-12-10,Monday,Madonna di Loreto,Memoria
2040,2040-12-13,Thursday,Santa Lucia,Memoria
2040,2040-12-16,Sunday,3° Domenica di Avvento - Gaudete,Domenica
2040,2040-12-16,Sunday,Inizio Novena di Natale,Novena
2040,2040-12-23,Sunday,4° Domenica di Avvento,Domenica
2040,2040-12-25,Tuesday,Natale del Signore,Solennità
2040,2040-12-26,Wednesday,Santo Stefano,Festa
2040,2040-12-30,Sunday,Festa della Sacra Famiglia,Festa
2040,2040-12-31,Monday,Messa di Ringraziamento,Feria
2041,2041-01-01,Tuesday,Maria Santissima Madre di Dio,Solennità
2041,2041-01-01,Tuesday,Giornata mondiale della pace,Festa
2041,2041-01-03,Thursday,Santissimo nome di Gesù,Memoria
2041,2041-01-06,Sunday,Epifania del Signore,Festa
2041,2041-01-13,Sunday,Battesimo del Signore,Festa
2041,2041-01-20,Sunday,2° D.T.O.,Domenica
