date,evento,weekday,celebrazione,id_liturgia,anno,liturgia1,liturgia2
2024-07-14,15° D.T.O.,Sunday,XV domenica del Tempo Ordinario,C50-B,2024,http://www.lachiesa.it/calendario/Detailed/20240714.shtml,https://liturgia.silvestrini.org/letture/2024-07-14.html
2024-07-21,16° D.T.O.,Sunday,XVI domenica del Tempo Ordinario,C51-B,2024,http://www.lachiesa.it/calendario/Detailed/20240721.shtml,https://liturgia.silvestrini.org/letture/2024-07-21.html
2024-07-28,17° D.T.O.,Sunday,XVII domenica del Tempo Ordinario,C52-B,2024,http://www.lachiesa.it/calendario/Detailed/20240728.shtml,https://liturgia.silvestrini.org/letture/2024-07-28.html
2024-08-04,18° D.T.O.,Sunday,XVIII domenica del Tempo Ordinario,C53-B,2024,http://www.lachiesa.it/calendario/Detailed/20240804.shtml,https://liturgia.silvestrini.org/letture/2024-08-04.html
2024-08-06,Trasfigurazione del Signore,Tuesday,6 agosto: Trasfigurazione del Signore,C75-B,2024,http://www.lachiesa.it/calendario/Detailed/20240806.shtml,https://liturgia.silvestrini.org/letture/2024-08-06.html
2024-08-11,19° D.T.O.,Sunday,XIX domenica del Tempo Ordinario,C54-B,2024,http://www.lachiesa.it/calendario/Detailed/20240811.shtml,https://liturgia.silvestrini.org/letture/2024-08-11.html
2024-08-15,Assunzione della Beata Vergine Maria,Thursday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77-B,2024,http://www.lachiesa.it/calendario/Detailed/20240815.shtml,https://liturgia.silvestrini.org/letture/2024-08-15.html
2024-08-18,20° D.T.O.,Sunday,XX domenica del Tempo Ordinario,C55-B,2024,http://www.lachiesa.it/calendario/Detailed/20240818.shtml,https://liturgia.silvestrini.org/letture/2024-08-18.html
2024-08-25,21° D.T.O.,Sunday,XXI domenica del Tempo Ordinario,C56-B,2024,http://www.lachiesa.it/calendario/Detailed/20240825.shtml,https://liturgia.silvestrini.org/letture/2024-08-25.html
2024-09-01,22° D.T.O.,Sunday,XXII domenica del Tempo Ordinario,C57-B,2024,null,https://liturgia.silvestrini.org/letture/2024-09-01.html
2024-09-08,23° D.T.O.,Sunday,XXIII domenica del Tempo Ordinario,C58-B,2024,null,https://liturgia.silvestrini.org/letture/2024-09-08.html
2024-09-14,Esaltazione della Santa Croce,Saturday,14 settembre: Esaltazione della Santa Croce,C78-B,2024,null,https://liturgia.silvestrini.org/letture/2024-09-14.html
2024-09-15,24° D.T.O.,Sunday,XXIV domenica del Tempo Ordinario,C59-B,2024,null,https://liturgia.silvestrini.org/letture/2024-09-15.html
2024-09-22,25° D.T.O.,Sunday,XXV domenica del Tempo Ordinario,C60-B,2024,null,https://liturgia.silvestrini.org/letture/2024-09-22.html
2024-09-29,26° D.T.O.,Sunday,XXVI domenica del Tempo Ordinario,C61-B,2024,null,https://liturgia.silvestrini.org/letture/2024-09-29.html
2024-10-06,27° D.T.O.,Sunday,XXVII domenica del Tempo Ordinario,C62-B,2024,null,https://liturgia.silvestrini.org/letture/2024-10-06.html
2024-10-13,28° D.T.O.,Sunday,XXVIII domenica del Tempo Ordinario,C63-B,2024,null,https://liturgia.silvestrini.org/letture/2024-10-13.html
2024-10-20,29° D.T.O.,Sunday,XXIX domenica del Tempo Ordinario,C64-B,2024,null,https://liturgia.silvestrini.org/letture/2024-10-20.html
2024-10-27,30° D.T.O.,Sunday,XXX domenica del Tempo Ordinario,C65-B,2024,null,https://liturgia.silvestrini.org/letture/2024-10-27.html
2024-11-01,Solennità di tutti i Santi,Friday,1 novembre: Tutti i Santi,C79-B,2024,null,https://liturgia.silvestrini.org/letture/2024-11-01.html
2024-11-02,Commemorazione dei defunti,Saturday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80-B,2024,null,https://liturgia.silvestrini.org/letture/2024-11-02.html
2024-11-02,Commemorazione dei defunti,Saturday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81-B,2024,null,https://liturgia.silvestrini.org/letture/2024-11-02.html
2024-11-02,Commemorazione dei defunti,Saturday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82-B,2024,null,https://liturgia.silvestrini.org/letture/2024-11-02.html
2024-11-03,31° D.T.O.,Sunday,XXXI domenica del Tempo Ordinario,C66-B,2024,null,https://liturgia.silvestrini.org/letture/2024-11-03.html
2024-11-09,Dedicazione Basilica Lateranense,Saturday,9 novembre: Dedicazione della Basilica lateranense,C83-B,2024,null,https://liturgia.silvestrini.org/letture/2024-11-09.html
2024-11-10,32° D.T.O.,Sunday,XXXII domenica del Tempo Ordinario,C67-B,2024,null,https://liturgia.silvestrini.org/letture/2024-11-10.html
2024-11-17,33° D.T.O.,Sunday,XXXIII domenica del Tempo Ordinario,C68-B,2024,null,https://liturgia.silvestrini.org/letture/2024-11-17.html
2024-11-24,34° D.T.O. - Solennità di Cristo Re,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69-B,2024,null,https://liturgia.silvestrini.org/letture/2024-11-24.html
2024-12-01,1° Domenica di Avvento,Sunday,I domenica di Avvento,C1-B,2024,null,https://liturgia.silvestrini.org/letture/2024-12-01.html
2024-12-08,2° Domenica di Avvento,Sunday,II domenica di Avvento,C2-B,2024,null,https://liturgia.silvestrini.org/letture/2024-12-08.html
2024-12-08,Immacolata Concezione,Sunday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84-B,2024,null,https://liturgia.silvestrini.org/letture/2024-12-08.html
2024-12-08,2° Domenica di Avvento,Sunday,II domenica di Avvento,C2-B,2024,null,https://liturgia.silvestrini.org/letture/2024-12-08.html
2024-12-08,Immacolata Concezione,Sunday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84-B,2024,null,https://liturgia.silvestrini.org/letture/2024-12-08.html
2024-12-15,3° Domenica di Avvento - Gaudete,Sunday,III domenica di Avvento,C3-B,2024,null,https://liturgia.silvestrini.org/letture/2024-12-15.html
2024-12-22,4° Domenica di Avvento,Sunday,IV domenica di Avvento,C4-B,2024,null,https://liturgia.silvestrini.org/letture/2024-12-22.html
2024-12-25,Natale del Signore,Wednesday,Natale del Signore – Messa del giorno,C8-B,2024,null,https://liturgia.silvestrini.org/letture/2024-12-25.html
2024-12-29,Festa della Sacra Famiglia,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9-B,2024,null,https://liturgia.silvestrini.org/letture/2024-12-29.html
2025-01-01,Maria Santissima Madre di Dio,Wednesday,Solennità di Maria SS Madre di Dio,C10-C,2025,null,https://liturgia.silvestrini.org/letture/2025-01-01.html
2025-01-06,Epifania del Signore,Monday,Epifania del Signore,C12-C,2025,null,https://liturgia.silvestrini.org/letture/2025-01-06.html
2025-01-12,Battesimo del Signore,Sunday,Battesimo del Signore,C13-C,2025,null,https://liturgia.silvestrini.org/letture/2025-01-12.html
2025-01-19,2° D.T.O.,Sunday,II domenica del Tempo Ordinario,C37-C,2025,null,https://liturgia.silvestrini.org/letture/2025-01-19.html
2025-01-26,3° D.T.O.,Sunday,III domenica del Tempo Ordinario,C38-C,2025,null,https://liturgia.silvestrini.org/letture/2025-01-26.html
2025-02-02,Presentazione del Signore (Candelora),Sunday,2 febbraio: Presentazione del Signore,C70-C,2025,null,https://liturgia.silvestrini.org/letture/2025-02-02.html
2025-02-09,5° D.T.O.,Sunday,V domenica del Tempo Ordinario,C40-C,2025,null,https://liturgia.silvestrini.org/letture/2025-02-09.html
2025-02-16,6° D.T.O.,Sunday,VI domenica del Tempo Ordinario,C41-C,2025,null,https://liturgia.silvestrini.org/letture/2025-02-16.html
2025-02-23,7° D.T.O.,Sunday,VII domenica del Tempo Ordinario,C42-C,2025,null,https://liturgia.silvestrini.org/letture/2025-02-23.html
2025-03-02,8° D.T.O.,Sunday,VIII domenica del Tempo Ordinario,C43-C,2025,null,https://liturgia.silvestrini.org/letture/2025-03-02.html
2025-03-09,1° Domenica di Quaresima,Sunday,I domenica di Quaresima,C14-C,2025,null,https://liturgia.silvestrini.org/letture/2025-03-09.html
2025-03-16,2° Domenica di Quaresima,Sunday,II domenica di Quaresima,C15-C,2025,null,https://liturgia.silvestrini.org/letture/2025-03-16.html
2025-03-23,3° Domenica di Quaresima,Sunday,III domenica di Quaresima,C16-C,2025,null,https://liturgia.silvestrini.org/letture/2025-03-23.html
2025-03-30,Domenica Laetare,Sunday,IV domenica di Quaresima,C17-C,2025,null,https://liturgia.silvestrini.org/letture/2025-03-30.html
2025-04-06,5° Domenica di Quaresima,Sunday,V domenica di Quaresima,C18-C,2025,null,https://liturgia.silvestrini.org/letture/2025-04-06.html
2025-04-13,Domenica delle Palme,Sunday,Domenica delle Palme: Passione del Signore,C19-C,2025,null,https://liturgia.silvestrini.org/letture/2025-04-13.html
2025-04-17,Giovedì Santo (Messa del Crisma),Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20-C,2025,null,https://liturgia.silvestrini.org/letture/2025-04-17.html
2025-04-17,Giovedì Santo (In Cena Domini),Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21-C,2025,null,https://liturgia.silvestrini.org/letture/2025-04-17.html
2025-04-17,Giovedì Santo (Messa del Crisma),Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20-C,2025,null,https://liturgia.silvestrini.org/letture/2025-04-17.html
2025-04-17,Giovedì Santo (In Cena Domini),Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21-C,2025,null,https://liturgia.silvestrini.org/letture/2025-04-17.html
2025-04-18,Venerdì Santo (Passione del Signore),Friday,Venerdì Santo «Passione del Signore»,C22-C,2025,null,https://liturgia.silvestrini.org/letture/2025-04-18.html
2025-04-18,Venerdì Santo (Passione del Signore),Friday,Venerdì Santo «Passione del Signore»,C22-C,2025,null,null
2025-04-20,Pasqua - Risurrezione del Signore,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24-C,2025,null,https://liturgia.silvestrini.org/letture/2025-04-20.html
2025-04-27,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Sunday,II domenica di Pasqua,C25-C,2025,null,https://liturgia.silvestrini.org/letture/2025-04-27.html
2025-05-04,3° Domenica di Pasqua (Misericordias Domini),Sunday,III domenica di Pasqua,C26-C,2025,null,https://liturgia.silvestrini.org/letture/2025-05-04.html
2025-05-11,4° Domenica di Pasqua (Jubilate),Sunday,IV domenica di Pasqua,C27-C,2025,null,https://liturgia.silvestrini.org/letture/2025-05-11.html
2025-05-18,5° Domenica di Pasqua (Cantate),Sunday,V domenica di Pasqua,C28-C,2025,null,https://liturgia.silvestrini.org/letture/2025-05-18.html
2025-05-25,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Sunday,VI domenica di Pasqua,C29-C,2025,null,https://liturgia.silvestrini.org/letture/2025-05-25.html
2025-06-01,Ascensione di Gesù,Sunday,Ascensione del Signore,C30-C,2025,null,https://liturgia.silvestrini.org/letture/2025-06-01.html
2025-06-08,Pentecoste,Sunday,Domenica di Pentecoste – Messa del giorno,C33-C,2025,null,https://liturgia.silvestrini.org/letture/2025-06-08.html
2025-06-15,Solennità della Santissima Trinità,Sunday,Solennità della SS Trinità,C34-C,2025,null,https://liturgia.silvestrini.org/letture/2025-06-15.html
2025-06-22,Santissimo Corpo e Sangue di Cristo,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35-C,2025,null,https://liturgia.silvestrini.org/letture/2025-06-22.html
2025-06-24,Natività di San Giovanni Battista,Tuesday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72-C,2025,null,https://liturgia.silvestrini.org/letture/2025-06-24.html
2025-06-27,Santissimo Cuore di Gesù,Friday,Solennità del Sacratissimo Cuore di Gesù,C36-C,2025,null,https://liturgia.silvestrini.org/letture/2025-06-27.html
2025-06-29,Santi Pietro e Paolo Apostoli,Sunday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74-C,2025,null,https://liturgia.silvestrini.org/letture/2025-06-29.html
2025-07-06,14° D.T.O.,Sunday,XIV domenica del Tempo Ordinario,C49-C,2025,null,https://liturgia.silvestrini.org/letture/2025-07-06.html
2025-07-13,15° D.T.O.,Sunday,XV domenica del Tempo Ordinario,C50-C,2025,null,https://liturgia.silvestrini.org/letture/2025-07-13.html
2025-07-20,16° D.T.O.,Sunday,XVI domenica del Tempo Ordinario,C51-C,2025,null,https://liturgia.silvestrini.org/letture/2025-07-20.html
2025-07-27,17° D.T.O.,Sunday,XVII domenica del Tempo Ordinario,C52-C,2025,null,https://liturgia.silvestrini.org/letture/2025-07-27.html
2025-08-03,18° D.T.O.,Sunday,XVIII domenica del Tempo Ordinario,C53-C,2025,null,https://liturgia.silvestrini.org/letture/2025-08-03.html
2025-08-06,Trasfigurazione del Signore,Wednesday,6 agosto: Trasfigurazione del Signore,C75-C,2025,null,https://liturgia.silvestrini.org/letture/2025-08-06.html
2025-08-10,19° D.T.O.,Sunday,XIX domenica del Tempo Ordinario,C54-C,2025,null,https://liturgia.silvestrini.org/letture/2025-08-10.html
2025-08-15,Assunzione della Beata Vergine Maria,Friday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77-C,2025,null,https://liturgia.silvestrini.org/letture/2025-08-15.html
2025-08-17,20° D.T.O.,Sunday,XX domenica del Tempo Ordinario,C55-C,2025,null,https://liturgia.silvestrini.org/letture/2025-08-17.html
2025-08-24,21° D.T.O.,Sunday,XXI domenica del Tempo Ordinario,C56-C,2025,null,https://liturgia.silvestrini.org/letture/2025-08-24.html
2025-08-31,22° D.T.O.,Sunday,XXII domenica del Tempo Ordinario,C57-C,2025,null,https://liturgia.silvestrini.org/letture/2025-08-31.html
2025-09-07,23° D.T.O.,Sunday,XXIII domenica del Tempo Ordinario,C58-C,2025,null,https://liturgia.silvestrini.org/letture/2025-09-07.html
2025-09-14,Esaltazione della Santa Croce,Sunday,14 settembre: Esaltazione della Santa Croce,C78-C,2025,null,https://liturgia.silvestrini.org/letture/2025-09-14.html
2025-09-21,25° D.T.O.,Sunday,XXV domenica del Tempo Ordinario,C60-C,2025,null,https://liturgia.silvestrini.org/letture/2025-09-21.html
2025-09-28,26° D.T.O.,Sunday,XXVI domenica del Tempo Ordinario,C61-C,2025,null,https://liturgia.silvestrini.org/letture/2025-09-28.html
2025-10-05,27° D.T.O.,Sunday,XXVII domenica del Tempo Ordinario,C62-C,2025,null,https://liturgia.silvestrini.org/letture/2025-10-05.html
2025-10-12,28° D.T.O.,Sunday,XXVIII domenica del Tempo Ordinario,C63-C,2025,null,https://liturgia.silvestrini.org/letture/2025-10-12.html
2025-10-19,29° D.T.O.,Sunday,XXIX domenica del Tempo Ordinario,C64-C,2025,null,https://liturgia.silvestrini.org/letture/2025-10-19.html
2025-10-26,30° D.T.O.,Sunday,XXX domenica del Tempo Ordinario,C65-C,2025,null,https://liturgia.silvestrini.org/letture/2025-10-26.html
2025-11-01,Solennità di tutti i Santi,Saturday,1 novembre: Tutti i Santi,C79-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-01.html
2025-11-02,31° D.T.O.,Sunday,XXXI domenica del Tempo Ordinario,C66-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-02.html
2025-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-02.html
2025-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-02.html
2025-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-02.html
2025-11-02,31° D.T.O.,Sunday,XXXI domenica del Tempo Ordinario,C66-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-02.html
2025-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-02.html
2025-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-02.html
2025-11-02,Commemorazione dei defunti,Sunday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-02.html
2025-11-09,Dedicazione Basilica Lateranense,Sunday,9 novembre: Dedicazione della Basilica lateranense,C83-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-09.html
2025-11-16,33° D.T.O.,Sunday,XXXIII domenica del Tempo Ordinario,C68-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-16.html
2025-11-23,34° D.T.O. - Solennità di Cristo Re,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-23.html
2025-11-30,1° Domenica di Avvento,Sunday,I domenica di Avvento,C1-C,2025,null,https://liturgia.silvestrini.org/letture/2025-11-30.html
2025-12-07,2° Domenica di Avvento,Sunday,II domenica di Avvento,C2-C,2025,null,https://liturgia.silvestrini.org/letture/2025-12-07.html
2025-12-08,Immacolata Concezione,Monday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84-C,2025,null,https://liturgia.silvestrini.org/letture/2025-12-08.html
2025-12-14,3° Domenica di Avvento - Gaudete,Sunday,III domenica di Avvento,C3-C,2025,null,https://liturgia.silvestrini.org/letture/2025-12-14.html
2025-12-21,4° Domenica di Avvento,Sunday,IV domenica di Avvento,C4-C,2025,null,https://liturgia.silvestrini.org/letture/2025-12-21.html
2025-12-25,Natale del Signore,Thursday,Natale del Signore – Messa del giorno,C8-C,2025,null,https://liturgia.silvestrini.org/letture/2025-12-25.html
2025-12-28,Festa della Sacra Famiglia,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9-C,2025,null,https://liturgia.silvestrini.org/letture/2025-12-28.html
2026-01-01,Maria Santissima Madre di Dio,Thursday,Solennità di Maria SS Madre di Dio,C10-A,2026,null,https://liturgia.silvestrini.org/letture/2026-01-01.html
2026-01-06,Epifania del Signore,Tuesday,Epifania del Signore,C12-A,2026,null,https://liturgia.silvestrini.org/letture/2026-01-06.html
2026-01-11,Battesimo del Signore,Sunday,Battesimo del Signore,C13-A,2026,null,https://liturgia.silvestrini.org/letture/2026-01-11.html
2026-01-18,2° D.T.O.,Sunday,II domenica del Tempo Ordinario,C37-A,2026,null,https://liturgia.silvestrini.org/letture/2026-01-18.html
2026-01-25,3° D.T.O.,Sunday,III domenica del Tempo Ordinario,C38-A,2026,null,https://liturgia.silvestrini.org/letture/2026-01-25.html
2026-02-01,4° D.T.O.,Sunday,IV domenica del Tempo Ordinario,C39-A,2026,null,https://liturgia.silvestrini.org/letture/2026-02-01.html
2026-02-02,Presentazione del Signore (Candelora),Monday,2 febbraio: Presentazione del Signore,C70-A,2026,null,https://liturgia.silvestrini.org/letture/2026-02-02.html
