id_canti,titolo,score_vector_similarity,score_text_similarity,score_deviation,score_selection,score_history,score,adeguatezza
1715,Trasformi in Gesù,,0.28,-0.28,,,3,:material-dots-horizontal: Mh
291,Lodi di Dio altissimo,,0.16,-0.14,,,3,:material-dots-horizontal: Mh
147,Custodiscimi,,0.15,-0.12,,,3,:material-dots-horizontal: Mh
2028,Ave Maria,,0.22,-0.2,,,3,:material-dots-horizontal: Mh
2208,Vieni Santo Spirito,,0.14,-0.1,,,3,:material-dots-horizontal: Mh
2249,Ave Maria,,0.22,-0.2,,,3,:material-dots-horizontal: Mh
2234,Accorrete popoli del Re,,0.27,-0.27,,,3,:material-dots-horizontal: Mh
2277,Olio di Letizia,,0.16,-0.13,,,3,:material-dots-horizontal: Mh
2039,Adoratio - Viva Gesu',,0.12,-0.09,,,3,:material-dots-horizontal: Mh
1778,Apri i cieli,,0.24,-0.24,,,3,:material-dots-horizontal: Mh
2426,Ave Maria di Lourdes,,0.1,-0.06,,,3,:material-dots-horizontal: Mh
1707,Tu sei Re,,0.1,-0.06,,,3,:material-dots-horizontal: Mh
2082,Cantiamo la tua immensa gloria,,0.23,-0.21,,,3,:material-dots-horizontal: Mh
2443,E' nato nel mondo ,,0.08,-0.06,,,2,:material-dots-horizontal: Mh
2336,Nel tuo cuore sia la pace,,0.15,-0.14,,,2,:material-dots-horizontal: Mh
247,Invocazione allo Spirito,,0.12,-0.1,,,2,:material-dots-horizontal: Mh
2474,Maria,,0.25,-0.26,,,2,:material-dots-horizontal: Mh
2041,Bisogna che Cristo cresca,,0.14,-0.14,,,2,:material-dots-horizontal: Mh
2953,Cristo nostra Pasqua,,0.18,-0.18,,,2,:material-dots-horizontal: Mh
2439,"T’adoriam, Ostia divina",,0.1,-0.09,,,2,:material-dots-horizontal: Mh
1412,Invochiamo la Tua Presenza,,0.1,-0.07,,,2,:material-dots-horizontal: Mh
57,"Antica, eterna danza",,0.26,-0.27,,,2,:material-dots-horizontal: Mh
2425,Ecco l'acqua,,0.16,-0.16,,,2,:material-dots-horizontal: Mh
2621,Cristo vive in me,,0.18,-0.19,,,2,:material-dots-horizontal: Mh
2206,Vidi l’acqua,,0.07,-0.04,,,2,:material-dots-horizontal: Mh
2319,Joy to the world,,0.06,-0.03,,,2,:material-dots-horizontal: Mh
2494,"Amen, Alleluia",,0.1,-0.07,,,2,:material-dots-horizontal: Mh
2274,Santo santo sei,,0.18,-0.18,,,2,:material-dots-horizontal: Mh
1963,Salve Regina,,0.21,-0.22,,,2,:material-dots-horizontal: Mh
1543,Nato per noi,,0.17,-0.16,,,2,:material-dots-horizontal: Mh
2877,"Signore , tu sei la nostra via",,0.15,-0.15,,,2,:material-dots-horizontal: Mh
2478,Cristo Re,,0.21,-0.21,,,2,:material-dots-horizontal: Mh
49,Amen (Tutte le promesse),,0.16,-0.16,,,2,:material-dots-horizontal: Mh
1815,Cantate inni a Dio,,0.08,-0.05,,,2,:material-dots-horizontal: Mh
2175,Benedicat tibi Dominu,,0.02,-0.0,,,1,:material-dots-horizontal: Mh
2576,Uomo di galilea,,0.12,-0.12,,,1,:material-dots-horizontal: Mh
1721,Maestà,,0.13,-0.14,,,1,:material-dots-horizontal: Mh
2150,Santo nelle Altezze ,,0.12,-0.13,,,1,:material-dots-horizontal: Mh
194,Fermarono i cieli,,0.17,-0.2,,,1,:material-dots-horizontal: Mh
2345,Signore pietà  ,,0.11,-0.12,,,1,:material-dots-horizontal: Mh
1935,Agnus Dei,,0.05,-0.05,,,1,:material-dots-horizontal: Mh
2015,Chiesa di Dio,,0.29,-0.33,,,1,:material-dots-horizontal: Mh
1975,Tu sei qui (Medjugorje),,0.11,-0.12,,,1,:material-dots-horizontal: Mh
1917,"Vieni, santo spirito di Dio",,0.21,-0.23,,,1,:material-dots-horizontal: Mh
2280,Ecco l'acqua che sgorga,,0.12,-0.13,,,1,:material-dots-horizontal: Mh
1731,Emmanuele vieni tra noi,,0.21,-0.23,,,1,:material-dots-horizontal: Mh
1773,L'addolorata,,0.19,-0.21,,,1,:material-dots-horizontal: Mh
1988,É l'ora che pia,,0.08,-0.07,,,1,:material-dots-horizontal: Mh
3023,Ave Maris stella,,0.04,-0.02,,,1,:material-dots-horizontal: Mh
2116,Ave Maria,,0.1,-0.13,,,0,:material-dots-horizontal: Mh
1856,Canoni - Ubi Caritas,,0.0,-0.01,,,0,:material-dots-horizontal: Mh
2255,Lode a te o Cristo,,0.13,-0.17,,,0,:material-dots-horizontal: Mh
502,Lord I Need You,,0.03,-0.03,,,0,:material-dots-horizontal: Mh
2314,Magnificat - Mina,,0.03,-0.03,,,0,:material-dots-horizontal: Mh
1853,Prendete e mangiate,,0.12,-0.14,,,0,:material-dots-horizontal: Mh
392,Salve Regina,,0.12,-0.14,,,0,:material-dots-horizontal: Mh
64,Astro del ciel,,0.15,-0.18,,,0,:material-dots-horizontal: Mh
441,Spirito di Dio (Consacrami),,0.14,-0.18,,,0,:material-dots-horizontal: Mh
1642,Salve Regina [Latino],,0.03,-0.04,,,0,:material-dots-horizontal: Mh
1968,Christus vincit,,0.0,-0.01,,,0,:material-dots-horizontal: Mh
1834,Kyrie Eleison,,0.14,-0.18,,,0,:material-dots-horizontal: Mh
2042,Innamorato di Gesu',,0.14,-0.17,,,0,:material-dots-horizontal: Mh
2441,C'eri tu ,,0.12,-0.14,,,0,:material-dots-horizontal: Mh
11,Adeste Fideles,,0.01,-0.02,,,0,:material-dots-horizontal: Mh
1461,Credo,,0.06,-0.08,,,0,:material-dots-horizontal: Mh
2313,Amen,,0.0,-0.02,,,-1,:material-dots-horizontal: Mh
2810,"Lode a Te, o Cristo",,0.16,-0.22,,,-1,:material-dots-horizontal: Mh
12,Agnello di Dio,,0.19,-0.26,,,-1,:material-dots-horizontal: Mh
1829,Misericordias Domini,,0.06,-0.09,,,-1,:material-dots-horizontal: Mh
2047,Vexilla regis prodeunt,,0.01,-0.03,,,-1,:material-dots-horizontal: Mh
69,Ave Maria (Verbum Panis),,0.06,-0.1,,,-1,:material-dots-horizontal: Mh
1986,Cristo speranza delle genti,,0.17,-0.23,,,-1,:material-dots-horizontal: Mh
101,Canoni - Magnificat,,0.0,-0.03,,,-1,:material-dots-horizontal: Mh
2089,Sanctus,,0.07,-0.1,,,-1,:material-dots-horizontal: Mh
2397,Misericordia sei,,0.1,-0.14,,,-1,:material-dots-horizontal: Mh
1738,Misericordia sei,,0.1,-0.15,,,-1,:material-dots-horizontal: Mh
1572,Agnello di Dio,,0.18,-0.24,,,-1,:material-dots-horizontal: Mh
2522,Gesù io desidero amarti,,0.04,-0.1,,,-2,:material-dots-horizontal: Mh
2581,Girl On A Mission,,0.01,-0.06,,,-2,:material-dots-horizontal: Mh
2491,Alleluia (congolese),,0.02,-0.08,,,-2,:material-dots-horizontal: Mh
2992,"Agnello di Dio, miserere nobis",,0.14,-0.21,,,-2,:material-dots-horizontal: Mh
2367,Volto dell'Uomo,,0.2,-0.29,,,-2,:material-dots-horizontal: Mh
2365,"Spirito di Dio, scendi su di noi",,0.15,-0.26,,,-3,:material-dots-horizontal: Mh
1685,Corpo di Gesù,,0.14,-0.27,,,-4,:material-dots-horizontal: Mh
