id_canti,similarity,mean_similarity,deviation,id_liturgia,manually_selected,note,titolo,autore,raccolta,momento,link_youtube,score_similarity,score_deviation,score,score_selection
1667,9.54,20.32,-10.780000000000001,,,,Cosa Offrirti,RnS,,26,mdvOucpzet0,0.32995381663113005,-0.934952298352125,-0.604998481720995,
2180,5.45,14.61,-9.16,,,,L'offerta,Daniele Esposito,,"26,4",rNIX9HwCOE4,0.18849562899786781,-0.7944492627927147,-0.6059536337948468,
1382,12.71,24.78,-12.07,,,,Dio grande Dio,Chris Tomlin,,"31,9",-hnf8kydiws,0.4395925586353945,-1.0468343451864701,-0.6072417865510756,
2165,10.96,22.34,-11.379999999999999,,,,Prepariamo la via,"Pasquale Dargenio, Matteo Zambuto",,"21,2",jeXNXBlGhtk,0.3790664392324094,-0.986990459670425,-0.6079240204380156,
82,14.68,27.55,-12.870000000000001,,,,Benedici il Signore,Marco Frisina,,"24,26,4,14",iepex6XBHo0,0.5077276759061834,-1.116218560277537,-0.6084908843713536,
133,15.67,28.96,-13.290000000000001,,,,Come è grande,Roberto Grotti,,"31,4,11,14",GWIcRqwR0Sk,0.5419681663113007,-1.1526452732003472,-0.6106771068890464,
1698,16.11,29.58,-13.469999999999999,,,,Vergin Santa,RnS,,"21,31,2,3,7",mTnD1HXRnfk,0.5571861620469083,-1.1682567215958368,-0.6110705595489285,
2009,7.32,17.31,-9.989999999999998,,,,Camminiamo incontro al Signore,Galliano - Semprini,,"21,2",-VSZAKeNjtE,0.25317211087420044,-0.8664353859496964,-0.6132632750754959,
1862,10.75,22.13,-11.379999999999999,,,,Non Temere,Marco Frisina,Non temere,31,WiO10LM4PQY,0.3718033049040512,-0.986990459670425,-0.6151871547663738,
4,14.38,27.22,-12.839999999999998,,,,Acclamate al Signore,Marco Frisina,,"21,24,14",XR3RXQHnwS4,0.4973517697228146,-1.1136166522116218,-0.6162648824888072,
2597,15.57,28.89,-13.32,,,,Glorifica il Signore Gerusalemme,Daniele Esposito,,"21,24,10,14,52",6K-IT3rVrB4,0.5385095309168444,-1.155247181266262,-0.6167376503494175,
1822,11.44,23.15,-11.709999999999999,,,,Il seme del tuo campo,Gen Verde ,Messa della concordia,"26,11",40X0yHt8aIA,0.3956678891257996,-1.0156114483954901,-0.6199435592696905,
2794,13.73,26.37,-12.64,,,,O Signore nostro Dio,Marco Frisina,Non Temere,"21,31,4,5,15",SKrRIFda5mo,0.47487063965884857,-1.0962705984388552,-0.6213999587800066,
2370,8.85,19.56,-10.709999999999999,,,,Il Magnificat,Gen Verde,Gratitudine,"32,7",bjd5OCuf9vY,0.3060892324093817,-0.9288811795316565,-0.6227919471222748,
1860,5.96,15.54,-9.579999999999998,,,,Gesù è vivo,RnS,,"21,32,5",7RGECxEYpUA,0.2061346695095949,-0.8308759757155246,-0.6247413062059297,
22,12.26,24.38,-12.12,,,,Alleluia al Redentore,RnS,Eterna è la Sua misericordia,"25,3,14",Bl65ILAGvyk,0.42402869936034115,-1.0511708586296618,-0.6271421592693206,
2437,6.71,16.62,-9.91,,,,Pace,Rita Mazzocco,Celebriamo la nostra speranza,30,EbAB6ghGZhU,0.23207443496801708,-0.8594969644405899,-0.6274225294725728,
2544,7.21,17.32,-10.11,,,,Lui ci ha dato i cieli,Claudio Chieffo,,"32,10",-hZwUeS4qW8,0.2493676119402985,-0.8768430182133564,-0.6274754062730579,
223,18.17,32.66,-14.489999999999995,,,,Il canto del deserto,Piero Ciardella,,"31,15",iHQdPozISDo,0.628434051172708,-1.2567215958369466,-0.6282875446642386,
2252,13.33,25.9,-12.569999999999999,,,,"Alza le braccia, apri il tuo cuore",RnS - Daniele Branca,Parola d'Amore,31,tbKreLTdT4s,0.4610360980810235,-1.0901994796183867,-0.6291633815373632,
2594,13.85,26.66,-12.81,,,,Dio che tutto puoi,RnS,Mi ami tu?,"31,14",,0.47902100213219617,-1.111014744145707,-0.6319937420135109,
1905,9.88,21.11,-11.229999999999999,,,,Solo in Dio riposa l'anima mia,Frammenti di luce,,"21,31",,0.3417131769722815,-0.9739809193408498,-0.6322677423685683,
2503,9.67,20.82,-11.15,,,,Che magnifico nome,Hillsong,,"5,9",NVtDXb_C1Hc,0.3344500426439232,-0.9670424978317433,-0.6325924551878201,
1600,13.68,26.44,-12.760000000000002,,,,Fratello Sole e Sorella Luna (semplificata),Riz Ortolani,,"31,14",jSq7zvrrsCA,0.4731413219616205,-1.1066782307025154,-0.6335369087408949,
200,13.68,26.44,-12.760000000000002,,,,Fratello Sole e Sorella Luna,Riz Ortolani,,"31,14",jSq7zvrrsCA,0.4731413219616205,-1.1066782307025154,-0.6335369087408949,
1896,8.25,18.85,-10.600000000000001,,,,Lode gloriosa,SDV worship,,31,,0.28533742004264395,-0.919340849956635,-0.6340034299139911,
2332,10.58,22.11,-11.53,,,,Osanna al Figlio di David (v2),Musica: P. Damilano - Testo: A. Gazzera (1959),,"21,4",NPafLS9QHH8,0.3659236247334755,-1.0,-0.6340763752665245,
1814,5.89,15.56,-9.670000000000002,,,,Un canto semplice d’amore,---,,"31,10,14",DwAdkGTW7E8,0.20371362473347548,-0.8386816999132699,-0.6349680751797944,
2450,6.25,16.1,-9.850000000000001,,,,Bellezza sei Tu,Fra Giuseppe Di Fatta,Viva immagine di Te,"32,10,14,52,54",RnH-WWowomg,0.21616471215351815,-0.8542931483087599,-0.6381284361552417,
2399,13.99,26.95,-12.959999999999999,,,,Nelle tue mani,A. De Luca - B. Conte,RnS - Nelle tue mani,"31,2,3,4,9,10",Zo6CuMpR_c8,0.483863091684435,-1.124024284475282,-0.6401611927908469,
1836,12.85,25.38,-12.53,,,,Ecco la serva del Signore,Marco Frisina,Salvatore del mondo,7,eakmIDhzNyc,0.4444346481876333,-1.0867302688638334,-0.6422956206762,
2323,6.5,16.53,-10.030000000000001,,,,Risplendi Gerusalemme,RnS - B. Conte - G. Ferrante,Risplendi Gerusalemme,"21,26",Qmfg2Y4_ArU,0.22481130063965885,-0.8699045967042499,-0.6450932960645911,
1724,15.04,28.5,-13.46,,,,Gloria a Dio,Daniele Ricci,Gesù è il suo nome,"23,3",4giwnbQIyfk,0.520178763326226,-1.1673894189071987,-0.6472106555809727,
2205,15.09,28.57,-13.48,,,,Vidi la nuova Gerusalemme,Marco Frisina,Vergine Madre,"21,7",KYqctObWoJE,0.5219080810234542,-1.1691240242844754,-0.6472159432610212,
2520,4.07,13.18,-9.11,,,,Effonderò il mio spirito,Recalcati Carlo,Esultanti cantiamo,6,dDpKUREFsYs,0.140766460554371,-0.790112749349523,-0.649346288795152,
2003,16.16,30.1,-13.940000000000001,,,,Giovanni,Marco Frisina,Non temere,"21,31,32,2,12",R5TkDWVJi5E,0.5589154797441366,-1.2090199479618389,-0.6501044682177023,
457,11.69,23.85,-12.160000000000002,,,,Ti offriamo,Gen Verde,Gratitudine,26,cvP_AxA8eDE,0.4043144776119403,-1.0546400693842153,-0.650325591772275,
195,17.43,31.88,-14.45,,,,Fissa gli occhi,Franco Costantini,,"31,9",NMWBFrFu0w0,0.6028401492537314,-1.2532523850823938,-0.6504122358286624,
2056,9.62,20.96,-11.340000000000002,,,,Ecco Signore,Nino Mancuso,,26,gVknZyvub_A,0.33272072494669513,-0.9835212489158718,-0.6508005239691766,
1759,20.11,35.65,-15.54,,,,Io ti cerco,Sequeri - Belli,,"21,4",9shFqgM_OgQ,0.69553157782516,-1.3477883781439723,-0.6522568003188124,
1718,12.57,25.11,-12.54,,,,Venite dal profondo,R. J. Stamps,,31,yz9LJgeGNHM,0.4347504690831557,-1.0875975715524717,-0.6528471024693161,
326,13.12,25.88,-12.76,,,,Non cercate tra i morti,Angelo Lagorio,,"32,5,17",edRuRWlCMHE,0.4537729637526653,-1.1066782307025151,-0.6529052669498498,
2015,16.99,31.34,-14.350000000000001,,,,Chiesa di Dio,Costa - Villeneuve,,"21,4,10,14,20",gE2gfXPhpkU,0.5876221535181237,-1.2445793581960105,-0.6569572046778868,
2394,18.48,33.43,-14.95,,,,Fa' che io creda,"RnS - De Luca, Conte",Io scelgo Te,26,RCquNBv0fik,0.6391558208955224,-1.2966175195143106,-0.6574616986187882,
229,14.35,27.66,-13.31,,,,Il Mattino di Pasqua,Pierangelo Sequeri,,5,E7UYyUWTTj4,0.4963141791044776,-1.1543798785776238,-0.6580656994731462,
1895,11.29,23.38,-12.09,,,,Questo è il giorno fatto dal Signore ,RnS,,"21,24,31,32",,0.39047993603411507,-1.0485689505637468,-0.6580890145296316,
2023,10.8,22.7,-11.899999999999999,,,,Oggi è nato per noi,Buttazzo,,"24,3",AVbgYHlcPTg,0.3735326226012794,-1.0320901994796183,-0.6585575768783389,
217,10.41,22.16,-11.75,,,,Grandi cose,Gen Rosso,,"21,24,32,14",Jvp2zJUouOQ,0.3600439445628998,-1.0190806591500434,-0.6590367145871436,
492,10.07,21.7,-11.629999999999999,,,,Vivere la vita,Gen Verde,E' bello lodarti,"21,31,32,16",Tq4pPkWwzA4,0.3482845842217484,-1.0086730268863833,-0.6603884426646349,
2655,4.5,13.94,-9.44,,,,Celebra il Re,Angelo Maugeri,Dieci,"21,32,10",pWUQBYPjzfA,0.15563859275053304,-0.818733738074588,-0.663095145324055,
2558,7.65,18.35,-10.700000000000001,,,,Inno a Sant'Isidoro Agricoltore,Grimoaldo Macchia,,"21,32",CtFPJrpy8HQ,0.2645856076759062,-0.9280138768430184,-0.6634282691671122,
245,15.25,29.03,-13.780000000000001,,,,Insieme a Te,Francesco Buttazzo,Alla tua festa,31,_1taK6Kc8gw,0.5274418976545843,-1.1951431049436254,-0.6677012072890411,
1379,7.22,17.84,-10.620000000000001,,,,Tutto è Possibile (Nuovi Orizzonti),Giuliano Pili,,"31,32,14",d5WeIReVXrU,0.24971347547974415,-0.9210754553339117,-0.6713619798541675,
445,11.12,23.38,-12.26,,,,Svegliati o Sion,Comunità Shalom,,32,xplsBssBiyQ,0.38460025586353946,-1.0633130962705986,-0.678712840407059,
2728,16.94,31.59,-14.649999999999999,,,,Disse un giorno il Padre,G.Stefani - M.Giombini ,,10,,0.5858928358208957,-1.2705984388551603,-0.6847056030342646,
73,16.16,30.5,-14.34,,,,Beati quelli che ascoltano,Michele Bonfitto,Sei grande nell'amore,"21,31",CuFvTANFHr4,0.5589154797441366,-1.2437120555073722,-0.6847965757632356,
205,19.25,34.84,-15.590000000000003,,,,Gioisci Figlia di Sion,Gen Verde,Sulla via della speranza,"32,2,3,7",CdMfAsdFpxU,0.6657873134328359,-1.3521248915871642,-0.6863375781543283,
55,16.92,31.59,-14.669999999999998,,,,Annunceremo che Tu,Paolo Auricchio,,"32,16",ZfI4bBMKSRs,0.5852011087420044,-1.272333044232437,-0.6871319354904326,
2721,7.64,18.65,-11.009999999999998,,,,Salmo 8,Guido Meregalli,,24,1JSFFVarUNg,0.26423974413646056,-0.9549002601908064,-0.6906605160543459,
1925,8.83,20.33,-11.499999999999998,,,,Vedrai che bello," Stefano Colombo, Angelo Racz",,"32,10,20",8NJ-KurGG6A,0.3053975053304904,-0.9973980919340849,-0.6920005866035945,
159,8.91,20.55,-11.64,,,,Dio Regna,Leonard E. Smith Jr.,,"21,2",PeX3pYIzgoU,0.30816441364605546,-1.0095403295750218,-0.7013759159289663,
2301,17.57,32.68,-15.11,,,,E lo credemmo abbandonato da DIo,Pierangelo Sequeri,,"31,4",rkW8-9ToP9s,0.6076822388059702,-1.3104943625325238,-0.7028121237265537,
2472,13.94,27.61,-13.67,,,,Benedetto sei Tu che vieni,Semprini – Galliano,Natale del Signore,"2,3",r7M3bZtiFuc,0.4821337739872068,-1.1856027753686038,-0.703469001381397,
1887,11.06,23.63,-12.569999999999999,,,,Esulta il cielo,"Francesco Buttazzo, Pasquale Dargenio",,"21,32,5",R6Qxg-zyKus,0.3825250746268657,-1.0901994796183867,-0.707674404991521,
2316,8.8,20.48,-11.68,,,,Padre m'abbandono a te,Charles de Foucauld – G. Caporilli,,"26,4",,0.30435991471215357,-1.0130095403295751,-0.7086496256174215,
2590,14.07,27.86,-13.79,,,,Inno di liberazione,RnS,Vittoria!,5,50tL7r9jX0I,0.48663,-1.1960104076322637,-0.7093804076322637,
61,13.79,27.49,-13.7,,,,Ascolta la Preghiera,---,,"4,7",,0.4769458208955224,-1.1882046834345186,-0.7112588625389962,
2219,9.99,22.2,-12.209999999999999,,,,Spalancate le porte a Cristo,,,21,FRflOghAJ4Y,0.3455176759061834,-1.0589765828274067,-0.7134589069212234,
189,13.97,27.77,-13.799999999999999,,,,Esci dalla Tua terra,Gigi Cocquio,,"32,16,20",56QlRaUrcyg,0.4831713646055438,-1.196877710320902,-0.7137063457153583,
1987,7.0,18.06,-11.059999999999999,,,,Canto dei tre giovani,Rns,,"21,10,14",z2HssXS5A_0,0.24210447761194032,-0.9592367736339982,-0.7171322960220579,
1576,7.19,18.34,-11.149999999999999,,,,Tu sei la perla preziosa,RnS,,"9,15",8j48Jn07_oM,0.2486758848614073,-0.9670424978317432,-0.7183666129703359,
2598,13.45,27.11,-13.66,,,,Simeone,Daniele Esposito,,"31,32,10,13",rH07fVSFjq8,0.46518646055437096,-1.1847354726799655,-0.7195490121255945,
285,13.02,26.51,-13.490000000000002,,,,Lodate Dio,Gen Rosso,,"21,32,14",T6sJgjfK-qo,0.450314328358209,-1.169991326973114,-0.719676998614905,
1575,15.63,30.18,-14.549999999999999,,,,Dio è amore,RnS,,21,x02RLuFgTcQ,0.5405847121535181,-1.261925411968777,-0.721340699815259,
1866,12.28,25.51,-13.230000000000002,,,,E' finita l'attesa dell'uomo,Francesco Buttazzo,,"21,3",5agm80XxA9I,0.42472042643923236,-1.1474414570685172,-0.7227210306292848,
1936,14.08,28.03,-13.950000000000001,,,,Alla vittima pasquale,P. Dargenio,Esulta il cielo,5,nXCbbGTvXgo,0.4869758635394457,-1.2098872506504772,-0.7229113871110315,
258,14.8,29.06,-14.259999999999998,,,,Io vedo la Tua luce,Pierangelo Sequeri ,E mi sorprende,"31,3",YOhCW3aH7mo,0.5118780383795309,-1.2367736339982653,-0.7248955956187344,
1732,14.25,28.32,-14.07,,,,Vi annuncio la gioia,Fabio Baggio,,"21,3",E619YuHXNMc,0.4928555437100214,-1.2202948829141371,-0.7274393392041157,
1690,7.37,18.72,-11.349999999999998,,,,Gloria al re dei re,RnS,,"21,32,14",rzDU9ulooUI,0.2549014285714286,-0.9843885516045099,-0.7294871230330813,
231,15.04,29.47,-14.43,,,,Il Pane del Cammino,Franco Motta - Pierangelo Sequeri,,"21,26,31,32",bjaWckUY05I,0.520178763326226,-1.2515177797051171,-0.7313390163788911,
2218,10.88,23.66,-12.78,,,,I frutti che ci dai,Giuseppe Tranchida,,26,EgD5i_MWeIE,0.37629953091684437,-1.1084128360797918,-0.7321133051629474,
2340,15.46,30.07,-14.61,,,,Questo è il giorno,Giuseppe Tranchida ,Resta con noi Gesù,"21,31,10",dS1yfGUS2Gg,0.5347050319829425,-1.2671292281006072,-0.7324241961176647,
2193,11.24,24.18,-12.94,,,,Beatitudini,Marco Frisina,Benedici il Signore,"31,17",HtHIeBPXH8w,0.38875061833688696,-1.1222896790980053,-0.7335390607611183,
2199,9.81,22.2,-12.389999999999999,,,,Con Francesco profeti tra la gente,Fra Giuseppe DI FATTA,,"21,32,10,16,20",DbXHi0wAs-E,0.33929213219616206,-1.0745880312228968,-0.7352958990267348,
1477,15.72,30.49,-14.769999999999998,,,,Sono il Pane di Vita,S. Toolan,,31,UwA__oGQ1e0,0.5436974840085289,-1.2810060711188203,-0.7373085871102913,
2626,7.44,18.94,-11.5,,,,Giovani e Vecchi ,RnS - M.Watson,Anche gli alberi batteranno le mani,"21,30,32,10,14",jvShGPdf7sE,0.257322473347548,-0.997398091934085,-0.740075618586537,
2647,17.97,33.71,-15.740000000000002,,,,La sua casa,Francesco Buttazzo,Guidati nel deserto,"21,10",aZB9J7PpAmicltm6,0.6215167803837952,-1.365134431916739,-0.7436176515329439,
2505,14.16,28.39,-14.23,,,,Cristo muove le montagne,Hillsong,,32,kOL8zUl5OZw,0.4897427718550107,-1.2341717259323506,-0.7444289540773399,
1691,3.8,13.9,-10.100000000000001,,,,Gloria al suo nom,RnS,,21,C_MluxaZe0M,0.13142814498933902,-0.8759757155247183,-0.7445475705353792,
2407,11.24,24.34,-13.1,,,,Solo tu il mio Dio ,RnS - John B. Foley S. J,Sempre canterò,"21,32,10",WBCJ1c6cYCI,0.38875061833688696,-1.1361665221162185,-0.7474159037793315,
1548,9.79,22.32,-12.530000000000001,,,,Benedici,Paolo Spoladore,,31,uN0dLBwY5jI,0.33860040511727074,-1.0867302688638336,-0.7481298637465629,
321,17.54,33.17,-15.630000000000003,,,,Noi canteremo gloria a Te,Gino Stefani - D. Stefani,,"21,32,14,19",beOpc0kvk0c,0.6066446481876333,-1.3555941023417175,-0.7489494541540842,
1730,10.32,23.08,-12.759999999999998,,,,Rallegrati Gerusalemme,Marco Frisina,,"21,4",u2oilYfIc9w,0.3569311727078891,-1.1066782307025151,-0.749747057994626,
2757,11.76,25.17,-13.410000000000002,,,,Vieni popolo mio,"F. Baggio, F. Buttazzo",Tempo di grazia,"21,31,32",qUykvY6s7Gk,0.4067355223880597,-1.163052905464007,-0.7563173830759473,
347,4.53,15.13,-10.600000000000001,,,,"Pace sia, pace a voi",Gen Verde,Come fuoco vivo,"30,32",Ga9OYuovxio,0.15667618336886993,-0.919340849956635,-0.7626646665877651,
2284,10.12,22.97,-12.85,,,,Ecco il mio servo,Marco Frisina,,"21,26",cIpGh99N_10,0.3500139019189766,-1.1144839549002603,-0.7644700529812838,
48,7.59,19.47,-11.879999999999999,,,,Amatevi fratelli,Domenico Machetta,"Grazie, Signore!",31,p4Rje5e8Vw4,0.2625104264392324,-1.0303555941023417,-0.7678451676631093,
2400,9.75,22.51,-12.760000000000002,,,,Tu sei il mio Dio ,RnS - M. Delavan,Come Davide,"31,9,10",QGyyfIiyNEA,0.3372169509594883,-1.1066782307025154,-0.7694612797430271,
1966,12.49,26.4,-13.909999999999998,,,,Nozze a Cana,RnS,,"21,32,15,17,52",yUF5sbj7MCE,0.43198356076759065,-1.2064180398959237,-0.7744344791283331,
2004,14.41,29.09,-14.68,,,,Canzone di San Giuseppe,Guido Clericetti - Adriana Mascagni,,"31,32,3,7",PRadNjnGKWs,0.49838936034115144,-1.2732003469210755,-0.7748109865799241,
1473,13.43,27.72,-14.29,,,,Chi?,Gen Rosso,In concerto per la pace,21,QJxpvCVibWQ,0.46449473347547976,-1.2393755420641803,-0.7748808085887006,
1585,12.25,26.09,-13.84,,,,Il 14 di Nisan,Roberto Mancinoni,,"31,4",WsHQaJSK0bc,0.42368283582089555,-1.2003469210754554,-0.7766640852545599,
1918,15.3,30.36,-15.059999999999999,,,,Io sarò con voi,Marco Gragnani - Giorgio Casini,,31,GB-93Or0Yy4,0.5291712153518124,-1.3061578490893322,-0.7769866337375197,
1661,10.92,24.28,-13.360000000000001,,,,"Cantiamo al Signore, grande nell’amore",RnS,Misericordia sei,"21,31,9",pXwEcrj2Grk,0.37768298507462683,-1.1587163920208154,-0.7810334069461886,
2169,12.75,26.95,-14.2,,,,"Cantate al Signore, alleluia",Marco Frisina,,"32,14",aC4c4ENu8lg,0.440976012793177,-1.2315698178664354,-0.7905938050732584,
497,9.66,22.7,-13.04,,,,Voi siete di Dio,Mite Balduzzi,,"21,26,32,8",TTVG8A9cGKQ,0.33410417910447765,-1.1309627059843885,-0.7968585268799109,
506,9.66,22.7,-13.04,,,,Voi siete di Dio (v2),Mite Balduzzi,,"21,26,32,8",TTVG8A9cGKQ,0.33410417910447765,-1.1309627059843885,-0.7968585268799109,
1692,11.41,25.18,-13.77,,,,Grande è il Signore,Steve Mcewan,,"9,52",sZ8WNSDfVeE,0.3946302985074628,-1.194275802254987,-0.7996455037475243,
160,14.9,30.08,-15.179999999999998,,,,Dio s’è fatto come noi,Gino Stefani - Marcello Giombini,,"31,2,3",lGaqYA2I-lU,0.5153366737739873,-1.3165654813529921,-0.8012288075790048,
297,10.16,23.47,-13.309999999999999,,,,Magnificat ’86,Gragnani - P. Cilia,,"31,2,7,17",vmaIvtnNBH4,0.35139735607675915,-1.1543798785776236,-0.8029825225008644,
1871,16.7,32.66,-15.959999999999997,,,,Come fuoco per il mondo,Suore di maria bambina,,"9,52",mUNq2a42DB4,0.5775921108742004,-1.384215091066782,-0.8066229801925817,
169,15.77,31.4,-15.629999999999999,,,,E correremo insieme,Giosy Cento,,32,8av9XCKUVMo,0.545426801705757,-1.3555941023417173,-0.8101673006359603,
2780,13.73,28.56,-14.829999999999998,,,,Grazie Signore,Filippo Daino,,"31,9,10,52,54",K4FCwj5IVJ4,0.47487063965884857,-1.2862098872506504,-0.8113392475918019,
494,12.59,27.03,-14.440000000000001,,,,Voglio cantare al Signor,RnS,,"21,24,32",N3iWAEOmLDc,0.43544219616204694,-1.2523850823937557,-0.8169428862317087,
1588,12.69,27.19,-14.500000000000002,,,,Lode e Gloria,Paolo Spoladore,Dacci Pace,"23,24",3zvarhz2k9U,0.4389008315565032,-1.2575888985255856,-0.8186880669690824,
2827,11.46,25.47,-14.009999999999998,,,,Canta o lingua il glorioso mistero,Marco Frisina,Cristo è nostra Pasqua,"31,4,5,9",rzGXMeYQcL8,0.3963596162046909,-1.215091066782307,-0.818731450577616,
2102,12.97,27.65,-14.679999999999998,,,,Giullare dei campi,P. Pignatelli,,"32,10,53",dQFU4Ynaioo,0.4485850106609809,-1.2732003469210753,-0.8246153362600944,
2449,7.94,20.63,-12.689999999999998,,,,Al Signore canterò, D. Haas - M. Deflorian,Nella gioia della fede,"21,14",-HqBThklPK8,0.27461565031982943,-1.1006071118820466,-0.8259914615622173,
2234,12.79,27.46,-14.670000000000002,,,,Accorrete popoli del Re,Daniele Esposito,,21,V3grjsC_9vU,0.4423594669509595,-1.2723330442324374,-0.8299735772814779,
1837,12.58,27.34,-14.76,,,,Dio è la mia salvezza,Marco Frisina,Salvatore del mondo,"2,4",yO6xhARbaLM,0.4350963326226013,-1.2801387684301822,-0.8450424358075809,
1958,11.09,25.29,-14.2,,,,Resto con te,Gen Verde,Il mistero Pasquale,"31,4,9,52",1321OwwtHY0,0.38356266524520255,-1.2315698178664354,-0.8480071526212328,
307,15.38,31.31,-15.929999999999998,,,,Mia forza e mio canto,Pierangelo Comi,,"14,17",lhWpwbUTchk,0.5319381236673775,-1.381613183000867,-0.8496750593334896,
2048,7.92,20.91,-12.99,,,,Beati voi,Giosy Cento,,"21,31",d3gRXkwijEo,0.27392392324093817,-1.126626192541197,-0.8527022693002587,
76,18.67,35.98,-17.309999999999995,,,,Beatitudine (La preghiera di Gesù è la nostra),Gaetano Castiglia,,"31,17",c6uJoG9BbJ8,0.6457272281449895,-1.5013009540329572,-0.8555737258879677,
1939,9.55,23.37,-13.82,,,,La mia Pasqua è il Signore,R. Farruggio,,"21,31,5",vcREq6qlJvs,0.3302996801705757,-1.1986123156981787,-0.868312635527603,
1745,2.3,13.27,-10.969999999999999,,,,Beati voi,Francesco Buttazzo,,"21,31,32,10,15,17,20",1b9KyDZyETU,0.07954861407249467,-0.9514310494362532,-0.8718824353637585,
2081,15.64,31.95,-16.31,,,,Cristo è risorto è vivo!  È con noi!,A. Roncari – L. Capello,,"31,32,5",od7T90zC794,0.5409305756929638,-1.414570685169124,-0.8736401094761602,
2204,9.89,23.98,-14.09,,,,Sollevate porte i vostri frontali,Marco Frisina,Stillate cieli dall'alto,"21,5",EXxRBpQ3RbA,0.3420590405117271,-1.2220294882914138,-0.8799704477796867,
2723,14.12,29.94,-15.820000000000002,,,,Dio ha tanto amato il mondo,A. De Luca - B. Conte,Risorto per Amore,"31,4,10,11",aYClEd3LMz0,0.4883593176972282,-1.372072853425846,-0.8837135357286178,
2303,18.56,36.18,-17.62,,,,Annuncio Pasquale,Domenico Machetta,,5,,0.6419227292110874,-1.528187337380746,-0.8862646081696586,
2077,11.67,26.58,-14.909999999999998,,,,Giullare dei campi,P. Pignatelli,,"32,10,15",dQFU4Ynaioo,0.40362275053304897,-1.293148308759757,-0.8895255582267081,
1769,12.42,27.8,-15.38,,,,La pace del Signore,Francesco Buttazzo,,30,ZZIYGBjAzj0,0.4295625159914712,-1.333911535125759,-0.9043490191342879,
225,16.4,33.42,-17.020000000000003,,,,Il canto della creazione,Giosy Cento,,"21,14",UmZMsOYQtUY,0.5672162046908316,-1.4761491760624461,-0.9089329713716146,
383,10.23,25.01,-14.780000000000001,,,,Resurrezione,Gen Rosso,,"21,32,5",eK8Z2VMTSp4,0.35381840085287847,-1.281873373807459,-0.9280549729545806,
196,16.34,33.58,-17.24,,,,Fonti di Nazareth,Chiara Bizzetti,,5,vUOhl98MLuY,0.5651410234541577,-1.495229835212489,-0.9300888117583314,
1879,18.94,37.31,-18.37,,,,Preconio Pasquale,Kiko Arguello,,"21,5",,0.6550655437100215,-1.5932350390286212,-0.9381694953185997,
236,13.06,29.26,-16.200000000000003,,,,Il Signore è la mia salvezza,A. Marani,,"21,32,14,17",hYoJr1jamX0,0.45169778251599146,-1.4050303555941026,-0.9533325730781111,
1848,10.24,25.38,-15.139999999999999,,,,Grazie Signore,Mascagni,,"31,32,10,12,14,15,16,52",WhF2Yw1_eHw,0.35416426439232407,-1.3130962705984388,-0.9589320062061147,
