id_liturgia,riferimento,id_canti,vector_similarity
C32-B,prima_lettura,2023,0.4546797397888682
C32-B,prima_lettura,1780,0.4519299637300531
C32-B,prima_lettura,2279,0.4479055343414473
C32-B,prima_lettura,478,0.4468579777385458
C32-B,salmo,2596,0.5587483598750442
C32-B,salmo,2142,0.5065629681030807
C32-B,salmo,2140,0.4909241445665285
C32-B,salmo,100,0.4860840215556303
C32-B,salmo,2885,0.4799376627114469
C32-B,salmo,2063,0.4798316303599413
C32-B,salmo,2755,0.4749546668903273
C32-B,salmo,102,0.4507550814475551
C32-B,salmo,2493,0.4493865259276333
C32-B,salmo,2303,0.4486385678910505
C32-B,seconda_lettura,1976,0.7432000391705164
C32-B,seconda_lettura,3011,0.691799380389821
C32-B,seconda_lettura,2365,0.6915637290339756
C32-B,seconda_lettura,2325,0.6896519697975866
C32-B,seconda_lettura,490,0.6890323765148098
C32-B,seconda_lettura,247,0.6861405385182388
C32-B,seconda_lettura,1605,0.6809246488070372
C32-B,seconda_lettura,2145,0.6750301479308677
C32-B,seconda_lettura,2520,0.6646118741732577
C32-B,seconda_lettura,1696,0.649305528936538
C32-B,versetto,1638,0.7283536900291389
C32-B,versetto,2024,0.6579402183440893
C32-B,versetto,2273,0.636860115994524
C32-B,versetto,2897,0.6288691599102033
C32-B,versetto,1725,0.6272235567286113
C32-B,versetto,2596,0.6132927176911337
C32-B,versetto,2279,0.6092858480050303
C32-B,versetto,2063,0.6038394725620145
C32-B,versetto,2,0.5931584684306873
C32-B,versetto,2758,0.5916519203507932
C32-B,vangelo,264,0.7173481099244304
C32-B,vangelo,2280,0.6624667097688989
C32-B,vangelo,2425,0.6300357517730505
C32-B,vangelo,2206,0.6006815387283797
C32-B,vangelo,1736,0.5589584599111375
C32-B,vangelo,2554,0.5504107072702329
C32-B,vangelo,288,0.5350907855687747
C32-B,vangelo,138,0.5128309506341239
C32-B,vangelo,1711,0.5005737996863551
C32-B,vangelo,1618,0.497718569718354
C33-B,liturgia,1627,0.7414869711505361
C33-B,liturgia,1917,0.7236895104203179
C33-B,liturgia,449,0.7027919584884029
C33-B,liturgia,2237,0.6796377383401885
C33-B,liturgia,194,0.6636679274590563
C33-B,liturgia,1696,0.662785058323978
C33-B,liturgia,2286,0.6520432667655568
C33-B,liturgia,221,0.6507316642653383
C33-B,liturgia,2344,0.6506331016776432
C33-B,liturgia,1879,0.6465912268962848
C33-B,prima_lettura,2470,0.6536293840061707
C33-B,prima_lettura,292,0.64786016514881
C33-B,prima_lettura,1696,0.6441917724571437
C33-B,prima_lettura,1605,0.6413138716260839
C33-B,prima_lettura,247,0.6364071218170217
C33-B,prima_lettura,2098,0.6348481213763036
C33-B,prima_lettura,489,0.6345376268308398
C33-B,prima_lettura,2403,0.629201227414907
C33-B,prima_lettura,282,0.6164024980468829
C33-B,prima_lettura,2118,0.6124140501816574
C33-B,salmo,2596,0.5587483598750442
C33-B,salmo,2142,0.5065629681030807
C33-B,salmo,2140,0.4909241445665285
C33-B,salmo,100,0.4860840215556303
C33-B,salmo,2885,0.4799376627114469
C33-B,salmo,2063,0.4798316303599413
C33-B,salmo,2755,0.4749546668903273
C33-B,salmo,102,0.4507550814475551
C33-B,salmo,2493,0.4493865259276333
C33-B,salmo,2303,0.4486385678910505
C33-B,seconda_lettura,1976,0.7301788140301622
C33-B,seconda_lettura,247,0.7252103647836158
C33-B,seconda_lettura,282,0.7209941568867967
C33-B,seconda_lettura,3011,0.7125129269347982
C33-B,seconda_lettura,2359,0.7089199789014805
C33-B,seconda_lettura,1696,0.7060245796412653
C33-B,seconda_lettura,2145,0.683263683644836
C33-B,seconda_lettura,1612,0.6828550536300454
C33-B,seconda_lettura,490,0.682015389135914
C33-B,seconda_lettura,1711,0.6734876825444716
C33-B,versetto,1638,0.7283536900291389
C33-B,versetto,2024,0.6579402183440893
C33-B,versetto,2273,0.636860115994524
C33-B,versetto,2897,0.6288691599102033
C33-B,versetto,1725,0.6272235567286113
C33-B,versetto,2596,0.6132927176911337
C33-B,versetto,2279,0.6092858480050303
C33-B,versetto,2063,0.6038394725620145
C33-B,versetto,2,0.5931584684306873
C33-B,versetto,2758,0.5916519203507932
C33-B,vangelo,292,0.7010827208646456
C33-B,vangelo,2088,0.6636589630704851
C33-B,vangelo,3007,0.6611295613004866
C33-B,vangelo,1830,0.6607605183770814
C33-B,vangelo,2801,0.653842971013569
C33-B,vangelo,55,0.6533282839131022
C33-B,vangelo,2613,0.6324790667003474
C33-B,vangelo,2078,0.6238906149084186
C33-B,vangelo,489,0.6198386478687586
C33-B,vangelo,1696,0.6162003917425721
C34-B,liturgia,160,0.730149753656399
C34-B,liturgia,2349,0.7120564636240332
C34-B,liturgia,242,0.6995236847077
C34-B,liturgia,2335,0.6952514043923284
C34-B,liturgia,402,0.6904903864369782
C34-B,liturgia,2660,0.6898736233708498
C34-B,liturgia,2312,0.6878331735497893
C34-B,liturgia,1784,0.6859675536042507
C34-B,liturgia,2118,0.685507595507285
C34-B,liturgia,1857,0.6851289204009732
C34-B,prima_lettura,402,0.8596385409232955
C34-B,prima_lettura,1784,0.8467642330572746
C34-B,prima_lettura,2349,0.8400004864076243
C34-B,prima_lettura,2335,0.8390319294935515
C34-B,prima_lettura,2318,0.8341463723773044
C34-B,prima_lettura,1735,0.830106390039778
C34-B,prima_lettura,2312,0.8274290343231838
C34-B,prima_lettura,2091,0.8247636988136436
C34-B,prima_lettura,1857,0.8219799723917688
C34-B,prima_lettura,1641,0.8133157967573224
C34-B,salmo,2596,0.5679522352688235
C34-B,salmo,2063,0.5071803823442387
C34-B,salmo,102,0.4984031730094849
C34-B,salmo,100,0.4965986009050731
C34-B,salmo,2493,0.4930060248597282
C34-B,salmo,2142,0.4917015189125442
C34-B,salmo,2755,0.4777904203275904
C34-B,salmo,2140,0.4768572256478489
C34-B,salmo,2303,0.4660039493834853
C34-B,salmo,2094,0.4656187694606886
C34-B,seconda_lettura,2101,0.718544091896868
C34-B,seconda_lettura,2078,0.6623625762720342
C34-B,seconda_lettura,305,0.6485708607784562
C34-B,seconda_lettura,1544,0.6437075269392838
C34-B,seconda_lettura,170,0.636595006687498
C34-B,seconda_lettura,2016,0.6310055078990077
C34-B,seconda_lettura,2,0.6298250232045325
C34-B,seconda_lettura,2800,0.6293085754579446
C34-B,seconda_lettura,2110,0.6291172690478817
C34-B,seconda_lettura,227,0.6190735278830475
C34-B,versetto,2024,0.508235363830213
C34-B,versetto,2095,0.358850212951521
C34-B,versetto,2123,0.3429570619666693
C34-B,versetto,2142,0.3420568631360082
C34-B,versetto,1638,0.3406599807445389
C34-B,versetto,102,0.3232710135152088
C34-B,versetto,2094,0.3182160749174296
C34-B,versetto,2596,0.3173327286513348
C34-B,versetto,2074,0.3054282497465714
C34-B,versetto,1968,0.3038382410209424
C34-B,vangelo,22,0.7685573841788258
C34-B,vangelo,1383,0.7666183711787871
C34-B,vangelo,2391,0.7624518729204727
C34-B,vangelo,1548,0.755858796848865
C34-B,vangelo,2472,0.7530092162569884
C34-B,vangelo,1991,0.7477910495721322
C34-B,vangelo,2417,0.7445018982667625
C34-B,vangelo,2023,0.7398845715583169
C34-B,vangelo,1728,0.7372845580253325
C34-B,vangelo,2166,0.7346568712181416
C35-B,liturgia,22,0.7163296002512692
C35-B,liturgia,2598,0.7085791863856448
C35-B,liturgia,2382,0.706518786317884
C35-B,liturgia,2238,0.7040905276499585
C35-B,liturgia,82,0.6937971618063803
C35-B,liturgia,2533,0.6935099617429241
C35-B,liturgia,2118,0.6914420147439361
C35-B,liturgia,2155,0.6908500749721036
C35-B,liturgia,2472,0.6892246668090202
C35-B,liturgia,2234,0.6890813601766207
C35-B,prima_lettura,2568,0.7234205268561277
C35-B,prima_lettura,2887,0.7216592954676975
C35-B,prima_lettura,3022,0.7149192718109152
C35-B,prima_lettura,1936,0.7143431465049592
C35-B,prima_lettura,2324,0.708750800784112
C35-B,prima_lettura,152,0.6996443888393085
C35-B,prima_lettura,1352,0.6926271072453939
C35-B,prima_lettura,2448,0.6922954006346453
C35-B,prima_lettura,2783,0.6909513431041754
C35-B,prima_lettura,2027,0.6897903584912648
C35-B,salmo,2596,0.5800394583248816
C35-B,salmo,2142,0.5477278123004715
C35-B,salmo,100,0.5418510397772799
C35-B,salmo,2063,0.5332162869935184
C35-B,salmo,2755,0.5249796361395999
C35-B,salmo,2140,0.5234049979460164
C35-B,salmo,102,0.5165857223805342
C35-B,salmo,2885,0.5098981471621387
C35-B,salmo,2094,0.5004542628116274
C35-B,salmo,2493,0.4985062998411726
C35-B,seconda_lettura,2448,0.6781544932698342
C35-B,seconda_lettura,2418,0.6680451461916059
C35-B,seconda_lettura,1352,0.6652463305916008
C35-B,seconda_lettura,1602,0.6638299218742729
C35-B,seconda_lettura,3022,0.6573932766195125
C35-B,seconda_lettura,2240,0.6529965150969069
C35-B,seconda_lettura,2148,0.6503799671725533
C35-B,seconda_lettura,2166,0.6488417789863341
C35-B,seconda_lettura,1890,0.6487609871615169
C35-B,seconda_lettura,2933,0.6458381039199195
C35-B,versetto,2024,0.5839191045085931
C35-B,versetto,2273,0.4653758914588604
C35-B,versetto,2799,0.4600741893077769
C35-B,versetto,2184,0.4582454361124116
C35-B,versetto,446,0.4516824629809625
C35-B,versetto,2596,0.4398612775115183
C35-B,versetto,2140,0.4393479901528166
C35-B,versetto,1566,0.4391346170181452
C35-B,versetto,2127,0.4366385599966095
C35-B,versetto,1725,0.4354958680159538
C35-B,vangelo,1702,0.734335581399091
C35-B,vangelo,1853,0.6724916871517389
C35-B,vangelo,2714,0.5847377033254381
C35-B,vangelo,1477,0.580591784876555
C35-B,vangelo,1816,0.5699219191090753
C35-B,vangelo,2433,0.5656002025252115
C35-B,vangelo,2270,0.5643862778323224
C35-B,vangelo,2579,0.563317867130195
C35-B,vangelo,1674,0.5605284868313963
C35-B,vangelo,2574,0.5556815608641289
C36-B,liturgia,2533,0.7138412209675455
C36-B,liturgia,1578,0.6984860870416789
C36-B,liturgia,2802,0.679982703090166
C36-B,liturgia,2063,0.6784318721450248
C36-B,liturgia,2597,0.6699728978277123
C36-B,liturgia,184,0.6600622268881873
C36-B,liturgia,2238,0.6585404746471396
C36-B,liturgia,2633,0.6581211214392756
C36-B,liturgia,1836,0.6520895162465868
C36-B,liturgia,1596,0.6518787903364782
C36-B,prima_lettura,2411,0.6862115233297444
C36-B,prima_lettura,2246,0.6464585918722292
C36-B,prima_lettura,2433,0.6245678465071105
C36-B,prima_lettura,2664,0.6237830980928709
C36-B,prima_lettura,1553,0.6184989096496218
C36-B,prima_lettura,2099,0.6183222319705516
C36-B,prima_lettura,451,0.6129546462883497
C36-B,prima_lettura,2752,0.6085969112550973
C36-B,prima_lettura,1816,0.6081261166630016
C36-B,prima_lettura,2145,0.6020902478269112
C36-B,salmo,2024,0.491360762731428
C36-B,salmo,2123,0.4723693903704074
C36-B,salmo,2897,0.4298940051883867
C36-B,salmo,2596,0.419913360235498
C36-B,salmo,2493,0.4181010774533006
C36-B,salmo,1922,0.4131474792869418
C36-B,salmo,2032,0.3999666793713708
C36-B,salmo,2494,0.3999026768425017
C36-B,salmo,408,0.3897965472815574
C36-B,salmo,2624,0.381154147622532
C36-B,seconda_lettura,2654,0.6992191669621965
C36-B,seconda_lettura,1946,0.6913217441014342
C36-B,seconda_lettura,2726,0.67682408495248
C36-B,seconda_lettura,195,0.6765344714069571
C36-B,seconda_lettura,1352,0.6727737527935911
C36-B,seconda_lettura,2027,0.6707524840318775
C36-B,seconda_lettura,2273,0.669601238855439
C36-B,seconda_lettura,2568,0.6659835066687467
C36-B,seconda_lettura,1738,0.6652300730835679
C36-B,seconda_lettura,2042,0.6607956987912035
C36-B,versetto,1938,0.4071390562232995
C36-B,versetto,2328,0.4016240778497227
C36-B,versetto,2184,0.3951343315292868
C36-B,versetto,2123,0.3949533166225352
C36-B,versetto,1845,0.3786543943175208
C36-B,versetto,2307,0.3696766485525265
C36-B,versetto,2274,0.3683366540640601
C36-B,versetto,2913,0.3664623286679481
C36-B,versetto,2150,0.3662095777614264
C36-B,versetto,1585,0.3652253266848306
C36-B,vangelo,2317,0.4510787489526728
C36-B,vangelo,2115,0.4299833464016266
C36-B,vangelo,1936,0.4230241225863005
C36-B,vangelo,1786,0.4195151461554676
C36-B,vangelo,2206,0.4193580872424745
C36-B,vangelo,228,0.4190488330669346
C36-B,vangelo,2588,0.3883457654190385
C36-B,vangelo,2149,0.3848828486800622
C36-B,vangelo,2333,0.3761104752129124
C36-B,vangelo,2724,0.3750571075376958
C37-B,liturgia,2598,0.6979532411984328
C37-B,liturgia,259,0.6765796511830765
C37-B,liturgia,1758,0.6745725010492245
C37-B,liturgia,2366,0.6648553561827618
C37-B,liturgia,2472,0.6533508584142005
C37-B,liturgia,185,0.6525428845413103
C37-B,liturgia,2578,0.6519434109790767
C37-B,liturgia,229,0.6495413388988684
C37-B,liturgia,1597,0.6475846672263137
C37-B,liturgia,2063,0.6442681561702115
C37-B,prima_lettura,2613,0.7517437119710807
C37-B,prima_lettura,1979,0.7405939574407003
C37-B,prima_lettura,1697,0.7369484151386249
C37-B,prima_lettura,2285,0.7335225982587026
C37-B,prima_lettura,2642,0.7313937621729268
C37-B,prima_lettura,254,0.7295094982852832
C37-B,prima_lettura,2232,0.7293609202771223
C37-B,prima_lettura,2786,0.7201575324246196
C37-B,prima_lettura,331,0.7195658471637129
C37-B,prima_lettura,2403,0.7191541777341073
C37-B,salmo,2142,0.5136588151312415
C37-B,salmo,2596,0.5014337741590527
C37-B,salmo,100,0.4652437940715405
C37-B,salmo,2493,0.4250582113833968
C37-B,salmo,2885,0.4196436527662262
C37-B,salmo,1720,0.4097423188847627
C37-B,salmo,1705,0.3996230157342971
C37-B,salmo,2897,0.3932904994686867
C37-B,salmo,102,0.3930345236417762
C37-B,salmo,2063,0.3887717292792353
C37-B,seconda_lettura,2166,0.767466906861723
C37-B,seconda_lettura,2887,0.7324848718094195
C37-B,seconda_lettura,2273,0.7106704141291593
C37-B,seconda_lettura,2269,0.7024057800715701
C37-B,seconda_lettura,2604,0.6995807129598691
C37-B,seconda_lettura,1715,0.6974304563849514
C37-B,seconda_lettura,245,0.6963217338129045
C37-B,seconda_lettura,1602,0.6960586540465319
C37-B,seconda_lettura,2240,0.6892722176775703
C37-B,seconda_lettura,1890,0.6848054186925746
C37-B,versetto,2024,0.5289460544842466
C37-B,versetto,102,0.4322665641366991
C37-B,versetto,2273,0.4247898514438278
C37-B,versetto,101,0.4112389043470749
C37-B,versetto,2140,0.4028093806738514
C37-B,versetto,2127,0.3958002017966847
C37-B,versetto,2184,0.3885407287859476
C37-B,versetto,2094,0.3841396177953816
C37-B,versetto,2799,0.3798336658166125
C37-B,versetto,1638,0.3765903549739716
C37-B,vangelo,2321,0.5608467867120858
C37-B,vangelo,2420,0.5210723079539658
C37-B,vangelo,1396,0.51421300273872
C37-B,vangelo,1792,0.5036315755770543
C37-B,vangelo,1933,0.4937148983473804
C37-B,vangelo,1872,0.4704837622430155
C37-B,vangelo,2764,0.4632856294404702
C37-B,vangelo,2301,0.4590870051912313
C37-B,vangelo,2825,0.4556966932498373
C37-B,vangelo,88,0.4519091912119459
C38-B,liturgia,2199,0.6797063638684159
C38-B,liturgia,2597,0.6630452180500748
C38-B,liturgia,2003,0.645823256579248
C38-B,liturgia,2063,0.6435000280227988
C38-B,liturgia,2533,0.630460309774962
C38-B,liturgia,2717,0.6289927579981437
C38-B,liturgia,3021,0.624534899691242
C38-B,liturgia,159,0.6214992826686931
C38-B,liturgia,1566,0.6192255092506078
C38-B,liturgia,229,0.6189900488965913
C38-B,prima_lettura,2193,0.5213346777450716
C38-B,prima_lettura,2724,0.4969740218713975
C38-B,prima_lettura,2172,0.4933391417943054
C38-B,prima_lettura,2367,0.4809713775653982
C38-B,prima_lettura,2317,0.4732421060963665
C38-B,prima_lettura,2115,0.4625917852158168
C38-B,prima_lettura,2795,0.4539696560118709
C38-B,prima_lettura,78,0.4525794103821425
C38-B,prima_lettura,47,0.4509855717625542
C38-B,prima_lettura,1566,0.4497259526307069
C38-B,salmo,2596,0.6216183630673059
C38-B,salmo,2063,0.5678300511009503
C38-B,salmo,2493,0.5385589101541107
C38-B,salmo,2755,0.5312509393441617
C38-B,salmo,100,0.5249823552644195
C38-B,salmo,2897,0.5188173093112903
C38-B,salmo,3031,0.5187384524567494
C38-B,salmo,2452,0.514907324265266
C38-B,salmo,2140,0.5100216721048153
C38-B,salmo,102,0.5071885877550653
C38-B,seconda_lettura,2460,0.6657228112007069
C38-B,seconda_lettura,486,0.6518434523885897
C38-B,seconda_lettura,2300,0.6476419441701889
C38-B,seconda_lettura,268,0.6457868011300105
C38-B,seconda_lettura,1571,0.6436427711331502
C38-B,seconda_lettura,325,0.6372133537764382
C38-B,seconda_lettura,2615,0.631743896208583
C38-B,seconda_lettura,2712,0.6301217440902691
C38-B,seconda_lettura,2104,0.6237526169720208
C38-B,seconda_lettura,1880,0.6230388983539248
C38-B,versetto,2024,0.4546697843447964
C38-B,versetto,1705,0.4499430819905126
C38-B,versetto,2032,0.4429531498952056
C38-B,versetto,101,0.4233058031883091
C38-B,versetto,102,0.4159610641914895
C38-B,versetto,2289,0.4026956476384313
C38-B,versetto,2123,0.3946397680223794
C38-B,versetto,263,0.3880429525924762
C38-B,versetto,2094,0.382278512523964
C38-B,versetto,1755,0.3820965525179783
C38-B,vangelo,325,0.6484845103996442
C38-B,vangelo,55,0.6368342376410794
C38-B,vangelo,2078,0.6325775382019538
C38-B,vangelo,2164,0.6298741475342661
C38-B,vangelo,2030,0.6257726518954982
C38-B,vangelo,2514,0.6197708453223493
C38-B,vangelo,1552,0.6166833594302362
C38-B,vangelo,1725,0.6161148282406395
C38-B,vangelo,2613,0.6126224898587493
C38-B,vangelo,486,0.6125316630046639
C39-B,liturgia,2199,0.767702301955759
C39-B,liturgia,2533,0.7514652477961776
C39-B,liturgia,1862,0.7473367792424809
C39-B,liturgia,2472,0.7436559135267752
C39-B,liturgia,184,0.7401592264549307
C39-B,liturgia,2295,0.7379440838840313
C39-B,liturgia,2285,0.7370063166858521
C39-B,liturgia,2044,0.7333148698720287
C39-B,liturgia,1578,0.7292900767959135
C39-B,liturgia,2445,0.7224996091043433
C39-B,prima_lettura,1955,0.7655088727404135
C39-B,prima_lettura,464,0.7554255879752514
C39-B,prima_lettura,254,0.7353831638730677
C39-B,prima_lettura,2461,0.7032021920059128
C39-B,prima_lettura,185,0.6979064973599234
C39-B,prima_lettura,2285,0.6954622578749863
C39-B,prima_lettura,2402,0.6923045410530488
C39-B,prima_lettura,2994,0.6911735540574274
C39-B,prima_lettura,2642,0.6867580208781985
C39-B,prima_lettura,252,0.6863896566214526
C39-B,salmo,2596,0.5604430593542209
C39-B,salmo,102,0.5122104429224846
C39-B,salmo,2142,0.5120169025345217
C39-B,salmo,2063,0.4940217628038163
C39-B,salmo,2074,0.4808315280891537
C39-B,salmo,100,0.4807206854879729
C39-B,salmo,2493,0.4679160264122844
C39-B,salmo,2897,0.4659897325893446
C39-B,salmo,3031,0.4588126107224064
C39-B,salmo,3028,0.4568380160894643
C39-B,seconda_lettura,2028,0.691436970325845
C39-B,seconda_lettura,1656,0.6851814261740181
C39-B,seconda_lettura,2363,0.6786588412105656
C39-B,seconda_lettura,67,0.6770206814398518
C39-B,seconda_lettura,2210,0.6684545764485991
C39-B,seconda_lettura,3022,0.6681982315497641
C39-B,seconda_lettura,1991,0.6646490036745122
C39-B,seconda_lettura,1962,0.6577840680275843
C39-B,seconda_lettura,1668,0.653749817794274
C39-B,seconda_lettura,2426,0.6524700281570167
C39-B,versetto,2024,0.4003307074782254
C39-B,versetto,2184,0.3891197656515039
C39-B,versetto,2328,0.3878080344049622
C39-B,versetto,1938,0.3876393446912954
C39-B,versetto,2913,0.3804993784635948
C39-B,versetto,2514,0.3698022605835452
C39-B,versetto,101,0.3690505203051725
C39-B,versetto,2123,0.3661634039011855
C39-B,versetto,410,0.3659808226183238
C39-B,versetto,1845,0.3644828627540658
C39-B,vangelo,267,0.4967856301690815
C39-B,vangelo,1478,0.4869429428136648
C39-B,vangelo,1566,0.4541748912002289
C39-B,vangelo,2333,0.445100899712657
C39-B,vangelo,1594,0.4384066878432683
C39-B,vangelo,228,0.4237550442274161
C39-B,vangelo,2284,0.4227985328610649
C39-B,vangelo,2544,0.4186449456896077
C39-B,vangelo,268,0.4042685090808152
C39-B,vangelo,3012,0.4032063654618672
C40-B,liturgia,228,0.6052150217222566
C40-B,liturgia,2578,0.5938026723025439
C40-B,liturgia,199,0.5840489787150998
C40-B,liturgia,150,0.580798210909327
C40-B,liturgia,443,0.5801415546352057
C40-B,liturgia,2737,0.5731910658730119
C40-B,liturgia,1566,0.5693940201132242
C40-B,liturgia,2564,0.5646273949273057
C40-B,liturgia,2271,0.5551112310098083
C40-B,liturgia,428,0.5504202650404533
C40-B,prima_lettura,2271,0.5139316675293206
C40-B,prima_lettura,2525,0.4892411298642111
C40-B,prima_lettura,2201,0.4806783657697645
C40-B,prima_lettura,228,0.4774030790975646
C40-B,prima_lettura,2230,0.4613851948025573
C40-B,prima_lettura,1900,0.4595653702352552
C40-B,prima_lettura,2102,0.4580302304179643
C40-B,prima_lettura,2358,0.4499938525232521
C40-B,prima_lettura,1702,0.4421472148323127
C40-B,prima_lettura,2527,0.4414993803959613
C40-B,salmo,2063,0.6183692594895934
C40-B,salmo,2755,0.6117597749245609
C40-B,salmo,2596,0.5960584929248715
C40-B,salmo,2533,0.5933536754279611
C40-B,salmo,2140,0.5887818798163819
C40-B,salmo,2452,0.5809733421109237
C40-B,salmo,102,0.5704623877462289
C40-B,salmo,2203,0.5598815696233472
C40-B,salmo,1578,0.5591240082961042
C40-B,salmo,1799,0.5575116847440102
C40-B,seconda_lettura,1933,0.6065931790886765
C40-B,seconda_lettura,2527,0.5827083071828723
C40-B,seconda_lettura,1638,0.5611316283001403
